CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.281250 1757528362.9983
MEM 23.441406 1757528363.0986
MEM 32.972656 1757528363.2000
MEM 35.781250 1757528363.3002
MEM 40.968750 1757528363.4005
MEM 42.554688 1757528363.5009
MEM 48.433594 1757528363.6011
MEM 50.464844 1757528363.7013
MEM 56.664062 1757528363.8017
MEM 63.437500 1757528363.9020
MEM 63.957031 1757528364.0022
MEM 65.484375 1757528364.1025
MEM 77.058594 1757528364.2029
MEM 76.546875 1757528364.3032
MEM 76.546875 1757528364.4035
MEM 76.800781 1757528364.5038
MEM 78.750000 1757528364.6041
MEM 80.039062 1757528364.7043
MEM 82.738281 1757528364.8046
MEM 82.878906 1757528364.9050
MEM 85.867188 1757528365.0053
MEM 88.667969 1757528365.1056
MEM 90.273438 1757528365.2059
MEM 95.468750 1757528365.3062
MEM 100.531250 1757528365.4065
MEM 100.457031 1757528365.5069
MEM 100.457031 1757528365.6072
MEM 101.152344 1757528365.7075
MEM 101.152344 1757528365.8078
MEM 101.152344 1757528365.9081
MEM 101.152344 1757528366.0084
MEM 101.152344 1757528366.1087
MEM 101.152344 1757528366.2090
MEM 101.152344 1757528366.3094
MEM 101.152344 1757528366.4097
MEM 101.152344 1757528366.5100
MEM 101.152344 1757528366.6103
MEM 101.152344 1757528366.7106
MEM 101.542969 1757528366.8109
MEM 101.542969 1757528366.9112
MEM 101.542969 1757528367.0116
MEM 101.542969 1757528367.1119
MEM 101.542969 1757528367.2121
MEM 101.542969 1757528367.3125
MEM 101.542969 1757528367.4128
MEM 101.542969 1757528367.5130
MEM 101.542969 1757528367.6133
MEM 101.542969 1757528367.7136
MEM 101.667969 1757528367.8140
MEM 104.292969 1757528367.9143
MEM 105.792969 1757528368.0146
MEM 107.292969 1757528368.1149
MEM 111.667969 1757528368.2152
MEM 114.417969 1757528368.3155
MEM 114.542969 1757528368.4158
MEM 114.792969 1757528368.5162
MEM 115.167969 1757528368.6165
MEM 118.542969 1757528368.7168
MEM 118.667969 1757528368.8172
MEM 118.792969 1757528368.9175
MEM 118.917969 1757528369.0179
MEM 118.917969 1757528369.1182
MEM 117.160156 1757528369.2185
