CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_ktam.py
MEM 0.441406 1755715693.8496
MEM 31.476562 1755715693.9520
MEM 49.546875 1755715694.0523
MEM 66.859375 1755715694.1526
MEM 81.664062 1755715694.2529
MEM 89.687500 1755715694.3532
MEM 96.312500 1755715694.4535
MEM 101.468750 1755715694.5538
MEM 103.093750 1755715694.6542
MEM 103.218750 1755715694.7545
MEM 103.343750 1755715694.8548
MEM 103.343750 1755715694.9552
MEM 103.343750 1755715695.0555
MEM 103.343750 1755715695.1559
MEM 103.343750 1755715695.2562
MEM 103.343750 1755715695.3566
MEM 103.343750 1755715695.4570
MEM 103.343750 1755715695.5573
MEM 103.343750 1755715695.6577
MEM 103.343750 1755715695.7580
MEM 103.343750 1755715695.8583
MEM 103.343750 1755715695.9587
MEM 103.343750 1755715696.0590
MEM 103.343750 1755715696.1594
MEM 103.343750 1755715696.2597
MEM 103.343750 1755715696.3600
MEM 103.343750 1755715696.4603
MEM 103.343750 1755715696.5607
MEM 103.343750 1755715696.6610
MEM 103.343750 1755715696.7613
MEM 103.343750 1755715696.8617
MEM 103.343750 1755715696.9620
MEM 103.343750 1755715697.0624
MEM 103.343750 1755715697.1627
MEM 103.343750 1755715697.2630
MEM 103.343750 1755715697.3633
MEM 103.343750 1755715697.4636
MEM 103.343750 1755715697.5640
MEM 103.468750 1755715697.6643
MEM 103.468750 1755715697.7646
MEM 103.468750 1755715697.8649
MEM 103.468750 1755715697.9653
MEM 103.468750 1755715698.0656
MEM 103.468750 1755715698.1659
MEM 103.468750 1755715698.2662
MEM 103.468750 1755715698.3666
MEM 103.468750 1755715698.4669
MEM 103.468750 1755715698.5672
MEM 103.468750 1755715698.6675
MEM 103.468750 1755715698.7679
MEM 103.468750 1755715698.8682
MEM 103.593750 1755715698.9685
MEM 103.593750 1755715699.0689
MEM 103.593750 1755715699.1692
MEM 103.593750 1755715699.2695
MEM 103.593750 1755715699.3698
MEM 103.593750 1755715699.4701
MEM 103.593750 1755715699.5704
MEM 103.593750 1755715699.6708
MEM 103.593750 1755715699.7711
MEM 103.593750 1755715699.8714
MEM 103.593750 1755715699.9717
MEM 103.593750 1755715700.0721
MEM 103.593750 1755715700.1724
MEM 103.718750 1755715700.2727
MEM 103.718750 1755715700.3731
MEM 103.718750 1755715700.4734
MEM 103.718750 1755715700.5737
MEM 103.718750 1755715700.6740
MEM 103.718750 1755715700.7743
MEM 103.718750 1755715700.8747
MEM 103.718750 1755715700.9750
MEM 103.718750 1755715701.0753
MEM 103.718750 1755715701.1756
MEM 103.718750 1755715701.2760
MEM 103.718750 1755715701.3763
MEM 103.718750 1755715701.4766
MEM 103.718750 1755715701.5770
MEM 103.843750 1755715701.6773
MEM 103.843750 1755715701.7776
MEM 103.843750 1755715701.8780
MEM 103.843750 1755715701.9783
MEM 103.843750 1755715702.0786
MEM 103.843750 1755715702.1790
MEM 102.949219 1755715702.2793
