CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751584698.4927
MEM 23.046875 1751584698.5930
MEM 23.046875 1751584698.6933
MEM 23.046875 1751584698.7936
MEM 23.046875 1751584698.8939
MEM 23.046875 1751584698.9942
MEM 23.046875 1751584699.0945
MEM 23.046875 1751584699.1948
MEM 23.046875 1751584699.2951
MEM 23.046875 1751584699.3954
MEM 23.046875 1751584699.4956
