CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.441406 1760706970.0139
MEM 26.742188 1760706970.1142
MEM 29.421875 1760706970.2145
MEM 30.375000 1760706970.3148
MEM 32.855469 1760706970.4150
MEM 33.835938 1760706970.5153
MEM 36.101562 1760706970.6156
MEM 43.691406 1760706970.7159
MEM 46.003906 1760706970.8162
MEM 50.269531 1760706970.9165
MEM 50.792969 1760706971.0167
MEM 58.203125 1760706971.1170
MEM 63.945312 1760706971.2173
MEM 71.804688 1760706971.3176
MEM 72.449219 1760706971.4179
MEM 80.640625 1760706971.5182
MEM 83.257812 1760706971.6185
MEM 84.820312 1760706971.7188
MEM 84.949219 1760706971.8191
MEM 85.632812 1760706971.9193
MEM 86.792969 1760706972.0196
MEM 89.285156 1760706972.1199
MEM 91.832031 1760706972.2202
MEM 95.097656 1760706972.3205
MEM 96.132812 1760706972.4208
MEM 101.386719 1760706972.5210
MEM 106.453125 1760706972.6214
MEM 106.453125 1760706972.7217
MEM 107.027344 1760706972.8219
MEM 107.027344 1760706972.9222
MEM 107.027344 1760706973.0225
MEM 107.027344 1760706973.1228
MEM 107.027344 1760706973.2230
MEM 107.027344 1760706973.3233
MEM 107.027344 1760706973.4236
MEM 107.027344 1760706973.5239
MEM 107.027344 1760706973.6242
MEM 107.503906 1760706973.7245
MEM 107.503906 1760706973.8248
MEM 110.601562 1760706973.9251
MEM 112.476562 1760706974.0254
MEM 113.851562 1760706974.1257
MEM 118.851562 1760706974.2259
MEM 119.601562 1760706974.3262
MEM 119.601562 1760706974.4265
MEM 119.976562 1760706974.5268
MEM 122.351562 1760706974.6271
MEM 123.976562 1760706974.7274
MEM 124.101562 1760706974.8277
MEM 124.101562 1760706974.9280
MEM 124.226562 1760706975.0283
MEM 122.324219 1760706975.1287
MEM 120.339844 1760706975.2290
