CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.277344 1751579680.4809
MEM 22.988281 1751579680.5812
MEM 22.988281 1751579680.6815
MEM 22.988281 1751579680.7818
MEM 22.988281 1751579680.8821
MEM 22.988281 1751579680.9824
MEM 22.988281 1751579681.0827
MEM 22.988281 1751579681.1830
MEM 22.988281 1751579681.2833
MEM 22.988281 1751579681.3836
MEM 22.988281 1751579681.4839
