CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.281250 1751579685.6418
MEM 25.132812 1751579685.7421
MEM 29.808594 1751579685.8424
MEM 33.480469 1751579685.9427
MEM 43.105469 1751579686.0430
MEM 43.105469 1751579686.1433
MEM 43.105469 1751579686.2437
MEM 43.105469 1751579686.3440
MEM 43.105469 1751579686.4443
MEM 43.105469 1751579686.5447
MEM 43.105469 1751579686.6450
MEM 43.105469 1751579686.7453
MEM 43.105469 1751579686.8457
MEM 43.105469 1751579686.9460
MEM 43.105469 1751579687.0463
MEM 43.105469 1751579687.1467
MEM 43.105469 1751579687.2470
MEM 43.105469 1751579687.3473
MEM 43.105469 1751579687.4477
MEM 43.105469 1751579687.5480
MEM 43.105469 1751579687.6483
MEM 43.105469 1751579687.7486
MEM 43.105469 1751579687.8489
MEM 43.105469 1751579687.9492
MEM 43.105469 1751579688.0496
MEM 43.105469 1751579688.1499
MEM 43.105469 1751579688.2502
MEM 43.105469 1751579688.3506
MEM 43.105469 1751579688.4509
MEM 43.105469 1751579688.5512
MEM 43.105469 1751579688.6515
MEM 43.105469 1751579688.7518
MEM 43.105469 1751579688.8521
MEM 43.105469 1751579688.9524
MEM 43.105469 1751579689.0528
MEM 43.105469 1751579689.1531
MEM 43.105469 1751579689.2535
MEM 43.105469 1751579689.3538
MEM 43.105469 1751579689.4541
MEM 43.105469 1751579689.5544
MEM 43.105469 1751579689.6548
MEM 43.105469 1751579689.7551
MEM 43.105469 1751579689.8554
MEM 43.105469 1751579689.9558
MEM 43.105469 1751579690.0561
MEM 43.105469 1751579690.1564
MEM 43.105469 1751579690.2568
MEM 43.105469 1751579690.3571
MEM 43.105469 1751579690.4574
MEM 43.105469 1751579690.5578
MEM 43.105469 1751579690.6581
MEM 43.105469 1751579690.7584
MEM 43.105469 1751579690.8588
MEM 43.105469 1751579690.9590
MEM 43.105469 1751579691.0594
MEM 43.105469 1751579691.1597
MEM 43.105469 1751579691.2600
MEM 43.105469 1751579691.3603
MEM 43.105469 1751579691.4607
MEM 43.105469 1751579691.5610
MEM 43.105469 1751579691.6613
MEM 43.105469 1751579691.7616
MEM 43.105469 1751579691.8620
MEM 43.105469 1751579691.9623
MEM 43.105469 1751579692.0626
MEM 43.105469 1751579692.1629
MEM 43.105469 1751579692.2632
MEM 43.105469 1751579692.3636
MEM 43.105469 1751579692.4639
MEM 43.105469 1751579692.5642
MEM 43.105469 1751579692.6645
MEM 43.105469 1751579692.7649
MEM 43.105469 1751579692.8652
MEM 43.105469 1751579692.9655
MEM 43.105469 1751579693.0658
MEM 43.105469 1751579693.1661
MEM 43.105469 1751579693.2665
MEM 43.105469 1751579693.3668
MEM 43.105469 1751579693.4671
MEM 43.105469 1751579693.5674
MEM 43.105469 1751579693.6678
MEM 43.105469 1751579693.7681
MEM 43.105469 1751579693.8684
MEM 43.105469 1751579693.9687
MEM 43.105469 1751579694.0690
MEM 43.105469 1751579694.1693
MEM 43.105469 1751579694.2696
MEM 43.105469 1751579694.3699
MEM 43.105469 1751579694.4703
MEM 43.105469 1751579694.5706
MEM 43.105469 1751579694.6709
MEM 43.105469 1751579694.7712
MEM 43.105469 1751579694.8715
MEM 43.105469 1751579694.9719
MEM 43.105469 1751579695.0722
MEM 43.105469 1751579695.1725
MEM 43.105469 1751579695.2729
MEM 43.105469 1751579695.3732
MEM 43.105469 1751579695.4735
MEM 43.105469 1751579695.5738
MEM 43.105469 1751579695.6741
MEM 43.105469 1751579695.7744
MEM 43.105469 1751579695.8748
MEM 43.105469 1751579695.9751
MEM 43.105469 1751579696.0754
MEM 43.105469 1751579696.1758
MEM 43.105469 1751579696.2761
MEM 43.105469 1751579696.3764
MEM 43.105469 1751579696.4767
MEM 43.105469 1751579696.5770
MEM 43.105469 1751579696.6773
MEM 43.105469 1751579696.7777
MEM 43.105469 1751579696.8780
MEM 43.105469 1751579696.9783
MEM 43.105469 1751579697.0787
MEM 43.105469 1751579697.1790
MEM 43.105469 1751579697.2793
MEM 43.105469 1751579697.3796
MEM 43.105469 1751579697.4799
MEM 43.105469 1751579697.5803
MEM 43.105469 1751579697.6806
MEM 43.105469 1751579697.7809
MEM 43.105469 1751579697.8813
MEM 43.105469 1751579697.9816
MEM 43.105469 1751579698.0819
MEM 43.105469 1751579698.1822
MEM 43.105469 1751579698.2825
MEM 43.105469 1751579698.3828
MEM 43.105469 1751579698.4831
MEM 43.105469 1751579698.5834
MEM 43.105469 1751579698.6838
MEM 43.105469 1751579698.7841
MEM 43.105469 1751579698.8844
MEM 43.105469 1751579698.9848
MEM 43.105469 1751579699.0851
MEM 43.105469 1751579699.1854
MEM 43.105469 1751579699.2857
MEM 43.105469 1751579699.3866
MEM 43.105469 1751579699.4870
MEM 43.105469 1751579699.5873
MEM 43.105469 1751579699.6876
MEM 43.105469 1751579699.7880
MEM 43.105469 1751579699.8883
MEM 43.105469 1751579699.9887
MEM 43.105469 1751579700.0890
MEM 43.105469 1751579700.1893
MEM 43.105469 1751579700.2897
MEM 43.105469 1751579700.3899
MEM 43.105469 1751579700.4903
MEM 43.105469 1751579700.5906
MEM 43.105469 1751579700.6909
MEM 43.105469 1751579700.7912
MEM 43.105469 1751579700.8916
MEM 43.105469 1751579700.9920
MEM 43.105469 1751579701.0924
MEM 43.105469 1751579701.1927
MEM 43.105469 1751579701.2930
MEM 43.105469 1751579701.3933
MEM 43.105469 1751579701.4937
MEM 43.105469 1751579701.5940
MEM 43.105469 1751579701.6943
MEM 43.105469 1751579701.7947
MEM 43.105469 1751579701.8951
MEM 43.105469 1751579701.9954
MEM 43.105469 1751579702.0958
MEM 43.105469 1751579702.1961
MEM 43.105469 1751579702.2965
MEM 43.105469 1751579702.3968
MEM 43.105469 1751579702.4971
MEM 43.105469 1751579702.5975
MEM 43.105469 1751579702.6978
MEM 43.105469 1751579702.7982
MEM 43.105469 1751579702.8985
MEM 43.105469 1751579702.9988
MEM 43.105469 1751579703.0992
MEM 43.105469 1751579703.1995
MEM 43.105469 1751579703.2998
MEM 43.105469 1751579703.4001
MEM 43.105469 1751579703.5004
MEM 43.105469 1751579703.6008
MEM 43.105469 1751579703.7011
MEM 43.105469 1751579703.8015
MEM 43.105469 1751579703.9018
MEM 43.105469 1751579704.0022
MEM 43.105469 1751579704.1025
MEM 43.105469 1751579704.2028
MEM 43.105469 1751579704.3031
MEM 43.105469 1751579704.4034
MEM 43.105469 1751579704.5038
MEM 43.105469 1751579704.6041
MEM 43.105469 1751579704.7044
MEM 43.105469 1751579704.8047
MEM 43.105469 1751579704.9050
MEM 43.105469 1751579705.0053
MEM 43.105469 1751579705.1057
MEM 43.105469 1751579705.2060
MEM 43.105469 1751579705.3063
MEM 43.105469 1751579705.4066
MEM 43.105469 1751579705.5069
MEM 43.105469 1751579705.6073
MEM 43.105469 1751579705.7076
MEM 43.105469 1751579705.8079
MEM 43.105469 1751579705.9083
MEM 43.105469 1751579706.0086
MEM 43.105469 1751579706.1089
MEM 43.105469 1751579706.2093
MEM 43.105469 1751579706.3096
MEM 43.105469 1751579706.4100
MEM 43.105469 1751579706.5103
MEM 43.105469 1751579706.6106
MEM 43.105469 1751579706.7109
MEM 43.105469 1751579706.8113
MEM 43.105469 1751579706.9116
MEM 43.105469 1751579707.0120
MEM 43.105469 1751579707.1123
MEM 43.105469 1751579707.2126
MEM 43.105469 1751579707.3129
MEM 43.105469 1751579707.4132
MEM 43.105469 1751579707.5136
MEM 43.105469 1751579707.6139
MEM 43.105469 1751579707.7142
MEM 43.105469 1751579707.8146
MEM 43.105469 1751579707.9149
MEM 43.105469 1751579708.0152
MEM 43.105469 1751579708.1155
MEM 43.105469 1751579708.2159
MEM 43.105469 1751579708.3162
MEM 43.105469 1751579708.4165
MEM 43.105469 1751579708.5168
MEM 43.105469 1751579708.6171
MEM 43.105469 1751579708.7175
MEM 43.105469 1751579708.8178
MEM 43.105469 1751579708.9181
MEM 43.105469 1751579709.0184
MEM 43.105469 1751579709.1188
MEM 43.105469 1751579709.2191
MEM 43.105469 1751579709.3194
MEM 43.105469 1751579709.4197
MEM 43.105469 1751579709.5200
MEM 43.105469 1751579709.6204
MEM 43.105469 1751579709.7207
MEM 43.105469 1751579709.8210
MEM 43.105469 1751579709.9213
MEM 43.105469 1751579710.0216
MEM 43.105469 1751579710.1220
MEM 43.105469 1751579710.2223
MEM 43.105469 1751579710.3226
MEM 43.105469 1751579710.4229
MEM 43.105469 1751579710.5232
MEM 43.105469 1751579710.6235
MEM 43.105469 1751579710.7239
MEM 43.105469 1751579710.8242
MEM 43.105469 1751579710.9245
MEM 43.105469 1751579711.0248
MEM 43.105469 1751579711.1251
MEM 43.105469 1751579711.2255
MEM 43.105469 1751579711.3258
MEM 43.105469 1751579711.4261
MEM 43.105469 1751579711.5264
MEM 43.105469 1751579711.6268
MEM 43.105469 1751579711.7271
MEM 43.105469 1751579711.8274
MEM 43.105469 1751579711.9278
MEM 43.105469 1751579712.0281
MEM 43.105469 1751579712.1284
MEM 43.105469 1751579712.2287
