CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_ktam.py
MEM 0.128906 1761678059.2516
MEM 33.035156 1761678059.3547
MEM 53.242188 1761678059.4549
MEM 69.941406 1761678059.5551
MEM 85.839844 1761678059.6554
MEM 92.308594 1761678059.7556
MEM 97.558594 1761678059.8559
MEM 102.296875 1761678059.9562
MEM 102.796875 1761678060.0565
MEM 103.671875 1761678060.1568
MEM 103.671875 1761678060.2571
MEM 103.671875 1761678060.3573
MEM 103.671875 1761678060.4576
MEM 103.671875 1761678060.5578
MEM 103.671875 1761678060.6581
MEM 103.671875 1761678060.7583
MEM 103.671875 1761678060.8586
MEM 103.671875 1761678060.9588
MEM 103.671875 1761678061.0591
MEM 103.671875 1761678061.1593
MEM 103.671875 1761678061.2596
MEM 103.671875 1761678061.3599
MEM 103.671875 1761678061.4602
MEM 103.671875 1761678061.5605
MEM 103.671875 1761678061.6608
MEM 103.671875 1761678061.7611
MEM 103.671875 1761678061.8614
MEM 103.671875 1761678061.9616
MEM 103.671875 1761678062.0618
MEM 103.671875 1761678062.1621
MEM 103.671875 1761678062.2623
MEM 103.671875 1761678062.3626
MEM 103.671875 1761678062.4629
MEM 103.671875 1761678062.5631
MEM 103.671875 1761678062.6633
MEM 103.671875 1761678062.7636
MEM 103.671875 1761678062.8639
MEM 103.671875 1761678062.9641
MEM 103.671875 1761678063.0643
MEM 103.671875 1761678063.1646
MEM 103.671875 1761678063.2649
MEM 103.671875 1761678063.3652
MEM 103.671875 1761678063.4654
MEM 103.671875 1761678063.5657
MEM 103.671875 1761678063.6659
MEM 103.671875 1761678063.7662
MEM 103.671875 1761678063.8665
MEM 103.671875 1761678063.9667
MEM 103.671875 1761678064.0670
MEM 103.671875 1761678064.1673
MEM 103.671875 1761678064.2676
MEM 103.671875 1761678064.3680
MEM 103.796875 1761678064.4683
MEM 103.796875 1761678064.5686
MEM 103.796875 1761678064.6689
MEM 103.796875 1761678064.7691
MEM 103.796875 1761678064.8694
MEM 103.796875 1761678064.9697
MEM 103.796875 1761678065.0700
MEM 103.796875 1761678065.1702
MEM 103.796875 1761678065.2705
MEM 103.796875 1761678065.3708
MEM 103.796875 1761678065.4710
MEM 103.796875 1761678065.5713
MEM 103.796875 1761678065.6716
MEM 103.796875 1761678065.7718
MEM 103.921875 1761678065.8721
MEM 103.921875 1761678065.9723
MEM 103.921875 1761678066.0726
MEM 103.921875 1761678066.1728
MEM 103.921875 1761678066.2730
MEM 103.921875 1761678066.3733
MEM 103.921875 1761678066.4735
MEM 103.921875 1761678066.5738
MEM 103.921875 1761678066.6740
MEM 103.921875 1761678066.7742
MEM 103.921875 1761678066.8745
MEM 103.921875 1761678066.9747
MEM 103.921875 1761678067.0750
MEM 104.046875 1761678067.1752
MEM 104.046875 1761678067.2755
MEM 104.046875 1761678067.3757
MEM 104.046875 1761678067.4760
MEM 104.046875 1761678067.5762
MEM 104.046875 1761678067.6765
MEM 104.046875 1761678067.7768
MEM 104.046875 1761678067.8771
MEM 104.046875 1761678067.9775
