CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.441406 1761003670.8373
MEM 26.199219 1761003670.9375
MEM 28.390625 1761003671.0378
MEM 28.988281 1761003671.1380
MEM 30.062500 1761003671.2383
MEM 30.062500 1761003671.3386
MEM 30.062500 1761003671.4389
MEM 33.082031 1761003671.5391
MEM 33.082031 1761003671.6394
MEM 33.941406 1761003671.7396
MEM 35.878906 1761003671.8399
MEM 44.027344 1761003671.9430
MEM 43.867188 1761003672.0433
MEM 43.992188 1761003672.1435
MEM 49.347656 1761003672.2438
MEM 51.445312 1761003672.3440
MEM 57.636719 1761003672.4443
MEM 62.992188 1761003672.5446
MEM 70.023438 1761003672.6448
MEM 71.046875 1761003672.7450
MEM 72.488281 1761003672.8453
MEM 84.218750 1761003672.9455
MEM 84.199219 1761003673.0458
MEM 84.199219 1761003673.1460
MEM 85.011719 1761003673.2463
MEM 86.777344 1761003673.3466
MEM 87.316406 1761003673.4469
MEM 88.832031 1761003673.5472
MEM 91.761719 1761003673.6475
MEM 93.335938 1761003673.7478
MEM 95.152344 1761003673.8481
MEM 100.878906 1761003673.9484
MEM 107.968750 1761003674.0487
MEM 106.000000 1761003674.1491
MEM 106.000000 1761003674.2494
MEM 106.691406 1761003674.3497
MEM 106.691406 1761003674.4500
MEM 106.691406 1761003674.5503
MEM 106.691406 1761003674.6506
MEM 106.691406 1761003674.7509
MEM 106.691406 1761003674.8512
MEM 106.691406 1761003674.9515
MEM 106.691406 1761003675.0519
MEM 106.691406 1761003675.1522
MEM 106.691406 1761003675.2525
MEM 106.691406 1761003675.3528
MEM 106.691406 1761003675.4531
MEM 106.691406 1761003675.5534
MEM 106.691406 1761003675.6537
MEM 106.691406 1761003675.7541
MEM 106.691406 1761003675.8544
MEM 106.691406 1761003675.9547
MEM 106.824219 1761003676.0549
MEM 106.824219 1761003676.1552
MEM 106.824219 1761003676.2554
MEM 106.824219 1761003676.3557
MEM 106.824219 1761003676.4559
MEM 106.824219 1761003676.5562
MEM 106.824219 1761003676.6564
MEM 106.824219 1761003676.7567
MEM 106.824219 1761003676.8570
MEM 106.824219 1761003676.9572
MEM 106.824219 1761003677.0575
MEM 106.824219 1761003677.1577
MEM 106.824219 1761003677.2580
MEM 106.824219 1761003677.3583
MEM 106.824219 1761003677.4585
MEM 106.824219 1761003677.5588
MEM 106.824219 1761003677.6591
MEM 106.824219 1761003677.7594
MEM 106.824219 1761003677.8596
MEM 106.824219 1761003677.9599
MEM 106.824219 1761003678.0602
MEM 106.824219 1761003678.1604
MEM 106.824219 1761003678.2607
MEM 106.824219 1761003678.3610
MEM 106.824219 1761003678.4612
MEM 106.824219 1761003678.5615
MEM 106.824219 1761003678.6618
MEM 106.824219 1761003678.7620
MEM 106.824219 1761003678.8622
MEM 106.824219 1761003678.9624
MEM 106.824219 1761003679.0626
MEM 106.824219 1761003679.1628
MEM 107.085938 1761003679.2631
MEM 107.253906 1761003679.3634
MEM 107.253906 1761003679.4636
MEM 107.253906 1761003679.5639
MEM 107.253906 1761003679.6641
MEM 107.253906 1761003679.7644
MEM 107.253906 1761003679.8646
MEM 107.253906 1761003679.9648
MEM 107.253906 1761003680.0651
MEM 107.253906 1761003680.1653
MEM 107.253906 1761003680.2655
MEM 107.253906 1761003680.3658
MEM 107.253906 1761003680.4660
MEM 107.253906 1761003680.5663
MEM 107.253906 1761003680.6666
MEM 107.253906 1761003680.7668
MEM 107.253906 1761003680.8671
MEM 107.253906 1761003680.9674
MEM 107.253906 1761003681.0676
MEM 107.253906 1761003681.1679
MEM 107.253906 1761003681.2681
MEM 108.230469 1761003681.3684
MEM 111.605469 1761003681.4687
MEM 113.605469 1761003681.5690
MEM 118.105469 1761003681.6692
MEM 118.730469 1761003681.7695
MEM 119.230469 1761003681.8698
MEM 119.480469 1761003681.9701
MEM 120.105469 1761003682.0704
MEM 123.480469 1761003682.1707
MEM 123.855469 1761003682.2710
MEM 123.980469 1761003682.3713
MEM 123.980469 1761003682.4716
MEM 124.105469 1761003682.5719
MEM 121.203125 1761003682.6722
