CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.128906 1751583647.6859
MEM 23.078125 1751583647.7861
MEM 23.078125 1751583647.8863
MEM 23.078125 1751583647.9865
MEM 23.078125 1751583648.0867
MEM 23.078125 1751583648.1869
MEM 23.078125 1751583648.2871
MEM 23.078125 1751583648.3874
MEM 23.078125 1751583648.4876
MEM 23.078125 1751583648.5879
MEM 23.078125 1751583648.6881
