CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751577313.1662
MEM 23.066406 1751577313.2665
MEM 23.066406 1751577313.3668
MEM 23.066406 1751577313.4671
MEM 23.066406 1751577313.5673
MEM 23.066406 1751577313.6676
MEM 23.066406 1751577313.7678
MEM 23.066406 1751577313.8680
MEM 23.066406 1751577313.9683
MEM 23.066406 1751577314.0686
MEM 23.066406 1751577314.1689
