CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.281250 1756243480.0920
MEM 24.425781 1756243480.1923
MEM 29.449219 1756243480.2926
MEM 30.402344 1756243480.3929
MEM 38.851562 1756243480.4944
MEM 39.980469 1756243480.5947
MEM 45.289062 1756243480.6952
MEM 46.226562 1756243480.7955
MEM 52.066406 1756243480.8958
MEM 56.250000 1756243480.9960
MEM 66.980469 1756243481.0964
MEM 68.003906 1756243481.1967
MEM 68.910156 1756243481.2970
MEM 77.484375 1756243481.3973
MEM 79.468750 1756243481.4977
MEM 80.585938 1756243481.5980
MEM 80.585938 1756243481.6983
MEM 82.160156 1756243481.7986
MEM 83.449219 1756243481.8989
MEM 85.652344 1756243481.9992
MEM 89.542969 1756243482.0996
MEM 89.730469 1756243482.1999
MEM 91.535156 1756243482.3002
MEM 92.265625 1756243482.4005
MEM 98.074219 1756243482.5008
MEM 102.066406 1756243482.6012
MEM 103.105469 1756243482.7015
MEM 103.105469 1756243482.8017
MEM 103.675781 1756243482.9020
MEM 103.675781 1756243483.0023
MEM 103.820312 1756243483.1025
MEM 104.082031 1756243483.2028
MEM 104.082031 1756243483.3031
MEM 104.082031 1756243483.4034
MEM 104.082031 1756243483.5036
MEM 104.082031 1756243483.6039
MEM 104.082031 1756243483.7042
MEM 106.207031 1756243483.8045
MEM 106.957031 1756243483.9048
MEM 109.417969 1756243484.0052
MEM 115.042969 1756243484.1055
MEM 115.792969 1756243484.2058
MEM 116.167969 1756243484.3062
MEM 116.167969 1756243484.4065
MEM 118.292969 1756243484.5069
MEM 118.417969 1756243484.6073
MEM 118.542969 1756243484.7076
MEM 118.542969 1756243484.8079
MEM 118.667969 1756243484.9083
MEM 118.667969 1756243485.0087
