CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.281250 1756925022.4219
MEM 24.488281 1756925022.5221
MEM 34.734375 1756925022.6239
MEM 35.675781 1756925022.7240
MEM 41.308594 1756925022.8242
MEM 42.402344 1756925022.9244
MEM 48.292969 1756925023.0246
MEM 49.453125 1756925023.1248
MEM 54.261719 1756925023.2250
MEM 63.800781 1756925023.3252
MEM 64.265625 1756925023.4254
MEM 65.156250 1756925023.5256
MEM 75.753906 1756925023.6258
MEM 76.710938 1756925023.7261
MEM 76.710938 1756925023.8263
MEM 77.132812 1756925023.9265
MEM 80.203125 1756925024.0267
MEM 80.203125 1756925024.1269
MEM 82.695312 1756925024.2271
MEM 85.453125 1756925024.3273
MEM 88.250000 1756925024.4275
MEM 88.562500 1756925024.5278
MEM 95.429688 1756925024.6280
MEM 99.250000 1756925024.7283
MEM 99.953125 1756925024.8285
MEM 99.953125 1756925024.9286
MEM 100.527344 1756925025.0289
MEM 100.527344 1756925025.1304
MEM 100.527344 1756925025.2306
MEM 100.691406 1756925025.3308
MEM 100.691406 1756925025.4310
MEM 100.691406 1756925025.5312
MEM 100.691406 1756925025.6315
MEM 100.691406 1756925025.7317
MEM 100.691406 1756925025.8318
MEM 100.980469 1756925025.9326
MEM 100.980469 1756925026.0329
MEM 100.980469 1756925026.1331
MEM 100.980469 1756925026.2333
MEM 100.980469 1756925026.3335
MEM 100.980469 1756925026.4338
MEM 100.980469 1756925026.5340
MEM 103.644531 1756925026.6349
MEM 105.019531 1756925026.7351
MEM 110.644531 1756925026.8353
MEM 112.019531 1756925026.9355
MEM 113.144531 1756925027.0357
MEM 113.394531 1756925027.1359
MEM 113.769531 1756925027.2362
MEM 117.019531 1756925027.3364
MEM 117.394531 1756925027.4366
MEM 117.519531 1756925027.5368
MEM 117.644531 1756925027.6370
MEM 117.644531 1756925027.7372
