CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.277344 1751584021.1242
MEM 23.152344 1751584021.2244
MEM 23.152344 1751584021.3247
MEM 23.152344 1751584021.4251
MEM 23.152344 1751584021.5254
MEM 23.152344 1751584021.6256
MEM 23.152344 1751584021.7258
MEM 23.152344 1751584021.8261
MEM 23.152344 1751584021.9263
MEM 23.152344 1751584022.0266
MEM 23.152344 1751584022.1268
