CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751582219.9625
MEM 23.222656 1751582220.0628
MEM 23.222656 1751582220.1630
MEM 23.222656 1751582220.2633
MEM 23.222656 1751582220.3636
MEM 23.222656 1751582220.4638
MEM 23.222656 1751582220.5641
MEM 23.222656 1751582220.6644
MEM 23.222656 1751582220.7647
MEM 23.222656 1751582220.8650
MEM 23.222656 1751582220.9653
