CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.128906 1761003246.5568
MEM 26.386719 1761003246.6570
MEM 29.058594 1761003246.7573
MEM 30.289062 1761003246.8576
MEM 30.289062 1761003246.9579
MEM 30.789062 1761003247.0581
MEM 33.031250 1761003247.1583
MEM 33.406250 1761003247.2586
MEM 35.921875 1761003247.3589
MEM 43.515625 1761003247.4620
MEM 46.300781 1761003247.5623
MEM 50.242188 1761003247.6625
MEM 57.039062 1761003247.7627
MEM 57.164062 1761003247.8630
MEM 62.605469 1761003247.9633
MEM 71.308594 1761003248.0635
MEM 72.292969 1761003248.1638
MEM 73.835938 1761003248.2640
MEM 85.210938 1761003248.3643
MEM 84.496094 1761003248.4646
MEM 84.621094 1761003248.5649
MEM 85.718750 1761003248.6652
MEM 87.265625 1761003248.7655
MEM 87.960938 1761003248.8657
MEM 91.601562 1761003248.9660
MEM 93.281250 1761003249.0663
MEM 95.199219 1761003249.1665
MEM 102.210938 1761003249.2669
MEM 104.941406 1761003249.3671
MEM 106.421875 1761003249.4674
MEM 106.421875 1761003249.5676
MEM 107.000000 1761003249.6679
MEM 107.000000 1761003249.7683
MEM 107.000000 1761003249.8685
MEM 107.000000 1761003249.9688
MEM 107.000000 1761003250.0691
MEM 107.000000 1761003250.1694
MEM 107.000000 1761003250.2697
MEM 107.000000 1761003250.3700
MEM 107.000000 1761003250.4703
MEM 107.000000 1761003250.5706
MEM 107.000000 1761003250.6709
MEM 107.000000 1761003250.7711
MEM 107.000000 1761003250.8714
MEM 107.000000 1761003250.9717
MEM 107.460938 1761003251.0720
MEM 107.460938 1761003251.1723
MEM 107.460938 1761003251.2726
MEM 107.460938 1761003251.3729
MEM 110.648438 1761003251.4732
MEM 112.398438 1761003251.5735
MEM 113.898438 1761003251.6738
MEM 118.523438 1761003251.7741
MEM 119.023438 1761003251.8744
MEM 119.648438 1761003251.9747
MEM 119.773438 1761003252.0750
MEM 120.148438 1761003252.1753
MEM 123.648438 1761003252.2756
MEM 123.898438 1761003252.3759
MEM 124.023438 1761003252.4762
MEM 124.148438 1761003252.5765
MEM 124.148438 1761003252.6768
MEM 121.304688 1761003252.7771
