CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_uni_bi_disperse.py
MEM 71.343750 1751846411.7419
MEM 71.343750 1751846411.8422
MEM 71.343750 1751846411.9426
MEM 71.343750 1751846412.0429
MEM 71.343750 1751846412.1432
MEM 71.468750 1751846412.2435
MEM 71.468750 1751846412.3439
MEM 71.468750 1751846412.4442
MEM 71.468750 1751846412.5445
MEM 71.468750 1751846412.6449
MEM 71.468750 1751846412.7452
MEM 71.468750 1751846412.8455
MEM 71.468750 1751846412.9459
MEM 71.468750 1751846413.0462
MEM 71.468750 1751846413.1465
MEM 71.468750 1751846413.2468
MEM 71.468750 1751846413.3472
MEM 71.468750 1751846413.4475
MEM 71.468750 1751846413.5478
MEM 71.468750 1751846413.6482
MEM 71.468750 1751846413.7485
MEM 71.468750 1751846413.8488
MEM 71.468750 1751846413.9492
MEM 71.468750 1751846414.0495
MEM 71.468750 1751846414.1498
MEM 71.468750 1751846414.2501
MEM 71.468750 1751846414.3505
MEM 71.468750 1751846414.4508
MEM 71.468750 1751846414.5512
MEM 71.718750 1751846414.6515
MEM 71.718750 1751846414.7518
MEM 71.718750 1751846414.8522
MEM 71.718750 1751846414.9525
MEM 71.718750 1751846415.0528
MEM 71.718750 1751846415.1531
MEM 71.718750 1751846415.2534
MEM 71.718750 1751846415.3538
MEM 71.718750 1751846415.4541
MEM 71.718750 1751846415.5544
MEM 71.718750 1751846415.6547
MEM 71.718750 1751846415.7550
MEM 71.718750 1751846415.8553
MEM 71.718750 1751846415.9557
MEM 71.718750 1751846416.0560
MEM 71.718750 1751846416.1564
MEM 71.718750 1751846416.2567
MEM 71.843750 1751846416.3570
MEM 71.843750 1751846416.4573
MEM 71.843750 1751846416.5577
MEM 71.843750 1751846416.6580
MEM 71.843750 1751846416.7583
MEM 71.843750 1751846416.8586
MEM 71.843750 1751846416.9589
MEM 71.843750 1751846417.0592
MEM 71.843750 1751846417.1596
MEM 71.843750 1751846417.2599
MEM 71.843750 1751846417.3602
MEM 71.843750 1751846417.4606
MEM 71.843750 1751846417.5609
MEM 71.843750 1751846417.6612
MEM 71.843750 1751846417.7615
MEM 71.843750 1751846417.8619
MEM 71.843750 1751846417.9622
MEM 71.843750 1751846418.0625
MEM 71.843750 1751846418.1628
MEM 71.804688 1751846418.2632
MEM 71.804688 1751846418.3635
MEM 71.804688 1751846418.4638
MEM 71.804688 1751846418.5641
MEM 71.804688 1751846418.6645
MEM 71.804688 1751846418.7648
MEM 71.804688 1751846418.8651
MEM 71.804688 1751846418.9654
MEM 71.804688 1751846419.0659
MEM 71.804688 1751846419.1662
MEM 71.804688 1751846419.2665
MEM 71.804688 1751846419.3668
MEM 71.804688 1751846419.4672
MEM 71.804688 1751846419.5675
MEM 71.804688 1751846419.6678
MEM 71.804688 1751846419.7681
MEM 71.804688 1751846419.8684
MEM 71.804688 1751846419.9688
MEM 71.804688 1751846420.0691
MEM 71.804688 1751846420.1694
MEM 71.804688 1751846420.2697
MEM 71.804688 1751846420.3700
MEM 71.804688 1751846420.4704
MEM 71.804688 1751846420.5707
MEM 71.816406 1751846420.6710
MEM 71.816406 1751846420.7713
MEM 71.816406 1751846420.8716
MEM 72.066406 1751846420.9719
MEM 72.066406 1751846421.0722
MEM 72.066406 1751846421.1725
MEM 72.066406 1751846421.2729
MEM 72.066406 1751846421.3732
MEM 72.066406 1751846421.4735
MEM 72.066406 1751846421.5738
MEM 71.988281 1751846421.6742
MEM 72.113281 1751846421.7745
MEM 72.113281 1751846421.8748
MEM 72.113281 1751846421.9751
MEM 72.113281 1751846422.0754
MEM 72.113281 1751846422.1758
MEM 72.113281 1751846422.2761
MEM 72.113281 1751846422.3764
MEM 72.113281 1751846422.4768
MEM 72.113281 1751846422.5771
MEM 72.113281 1751846422.6774
MEM 72.113281 1751846422.7777
MEM 72.113281 1751846422.8780
MEM 72.113281 1751846422.9784
MEM 72.113281 1751846423.0787
MEM 72.105469 1751846423.1790
MEM 72.105469 1751846423.2794
MEM 72.105469 1751846423.3797
MEM 72.105469 1751846423.4800
MEM 72.105469 1751846423.5804
MEM 72.105469 1751846423.6806
MEM 72.230469 1751846423.7809
MEM 72.230469 1751846423.8812
MEM 72.230469 1751846423.9816
MEM 72.230469 1751846424.0820
MEM 71.730469 1751846424.1823
MEM 71.980469 1751846424.2826
MEM 71.980469 1751846424.3829
MEM 71.980469 1751846424.4832
MEM 71.980469 1751846424.5835
MEM 71.980469 1751846424.6838
MEM 71.980469 1751846424.7841
MEM 71.980469 1751846424.8845
MEM 71.980469 1751846424.9848
MEM 71.980469 1751846425.0851
MEM 71.980469 1751846425.1855
MEM 71.980469 1751846425.2858
MEM 71.980469 1751846425.3861
MEM 71.980469 1751846425.4865
MEM 71.980469 1751846425.5868
MEM 71.980469 1751846425.6871
MEM 71.980469 1751846425.7874
MEM 71.980469 1751846425.8877
MEM 71.875000 1751846425.9880
MEM 71.875000 1751846426.0884
MEM 71.875000 1751846426.1887
MEM 72.125000 1751846426.2890
MEM 72.125000 1751846426.3893
MEM 72.125000 1751846426.4897
MEM 72.125000 1751846426.5900
MEM 72.125000 1751846426.6903
MEM 72.125000 1751846426.7907
MEM 72.125000 1751846426.8911
MEM 72.125000 1751846426.9914
MEM 72.125000 1751846427.0917
MEM 72.125000 1751846427.1921
MEM 72.125000 1751846427.2923
MEM 72.125000 1751846427.3926
MEM 72.125000 1751846427.4930
MEM 72.125000 1751846427.5933
MEM 72.125000 1751846427.6936
MEM 72.125000 1751846427.7939
MEM 72.125000 1751846427.8942
MEM 72.125000 1751846427.9945
MEM 72.125000 1751846428.0948
MEM 72.125000 1751846428.1951
MEM 72.125000 1751846428.2955
MEM 72.125000 1751846428.3958
MEM 72.125000 1751846428.4961
MEM 72.125000 1751846428.5964
MEM 72.125000 1751846428.6967
MEM 72.125000 1751846428.7971
MEM 72.125000 1751846428.8974
MEM 72.125000 1751846428.9977
MEM 72.125000 1751846429.0980
MEM 72.125000 1751846429.1984
MEM 72.125000 1751846429.2987
MEM 72.125000 1751846429.3990
MEM 72.125000 1751846429.4993
MEM 72.125000 1751846429.5996
MEM 72.125000 1751846429.6999
MEM 72.125000 1751846429.8002
MEM 72.125000 1751846429.9005
MEM 72.125000 1751846430.0008
MEM 72.125000 1751846430.1011
MEM 72.125000 1751846430.2015
MEM 72.125000 1751846430.3018
MEM 72.125000 1751846430.4021
MEM 72.125000 1751846430.5024
MEM 72.125000 1751846430.6028
MEM 72.125000 1751846430.7031
MEM 72.125000 1751846430.8034
MEM 72.125000 1751846430.9037
MEM 72.125000 1751846431.0040
MEM 72.125000 1751846431.1043
MEM 72.125000 1751846431.2046
MEM 72.125000 1751846431.3049
MEM 72.125000 1751846431.4052
MEM 72.125000 1751846431.5056
MEM 72.125000 1751846431.6059
MEM 72.125000 1751846431.7062
MEM 72.125000 1751846431.8065
MEM 72.125000 1751846431.9069
MEM 72.125000 1751846432.0072
MEM 72.125000 1751846432.1075
MEM 72.125000 1751846432.2078
MEM 72.125000 1751846432.3081
MEM 72.125000 1751846432.4084
MEM 72.125000 1751846432.5088
MEM 72.125000 1751846432.6091
MEM 72.125000 1751846432.7094
MEM 72.125000 1751846432.8098
MEM 72.125000 1751846432.9101
