CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751578037.4819
MEM 23.109375 1751578037.5822
MEM 23.109375 1751578037.6825
MEM 23.109375 1751578037.7829
MEM 23.109375 1751578037.8832
MEM 23.109375 1751578037.9835
MEM 23.109375 1751578038.0838
MEM 23.109375 1751578038.1841
MEM 23.109375 1751578038.2843
MEM 23.109375 1751578038.3846
MEM 23.109375 1751578038.4849
