CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.437500 1752203424.8990
MEM 23.175781 1752203424.9992
MEM 23.175781 1752203425.0995
MEM 23.175781 1752203425.1998
MEM 23.175781 1752203425.3000
MEM 23.175781 1752203425.4003
MEM 23.175781 1752203425.5006
MEM 23.175781 1752203425.6008
MEM 23.175781 1752203425.7010
MEM 23.175781 1752203425.8012
MEM 23.175781 1752203425.9015
