CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_systems.py
MEM 33.777344 1751520824.1927
MEM 33.777344 1751520824.2930
MEM 33.777344 1751520824.3933
MEM 33.777344 1751520824.4936
MEM 33.777344 1751520824.5939
MEM 33.777344 1751520824.6942
MEM 33.777344 1751520824.7945
MEM 33.777344 1751520824.8948
MEM 33.777344 1751520824.9951
MEM 33.777344 1751520825.0954
MEM 33.777344 1751520825.1957
MEM 33.777344 1751520825.2960
MEM 33.777344 1751520825.3963
MEM 33.777344 1751520825.4966
MEM 33.777344 1751520825.5969
MEM 33.777344 1751520825.6972
MEM 33.777344 1751520825.7974
MEM 33.777344 1751520825.8981
MEM 33.777344 1751520825.9985
MEM 33.777344 1751520826.0988
MEM 33.777344 1751520826.1991
MEM 33.777344 1751520826.2994
MEM 33.777344 1751520826.3997
MEM 33.777344 1751520826.5000
MEM 33.777344 1751520826.6003
MEM 33.777344 1751520826.7006
MEM 33.777344 1751520826.8009
MEM 33.777344 1751520826.9012
MEM 33.777344 1751520827.0015
MEM 33.777344 1751520827.1018
MEM 33.777344 1751520827.2021
MEM 33.777344 1751520827.3024
MEM 33.777344 1751520827.4027
MEM 33.777344 1751520827.5030
MEM 33.777344 1751520827.6034
MEM 33.777344 1751520827.7036
MEM 33.777344 1751520827.8039
MEM 33.777344 1751520827.9043
MEM 33.777344 1751520828.0046
MEM 33.777344 1751520828.1048
MEM 33.777344 1751520828.2051
MEM 33.777344 1751520828.3055
MEM 33.777344 1751520828.4058
MEM 33.777344 1751520828.5061
MEM 33.777344 1751520828.6064
MEM 33.777344 1751520828.7067
MEM 33.777344 1751520828.8070
MEM 33.777344 1751520828.9073
MEM 33.777344 1751520829.0077
MEM 33.777344 1751520829.1080
MEM 33.777344 1751520829.2083
MEM 33.777344 1751520829.3086
MEM 33.777344 1751520829.4089
MEM 33.777344 1751520829.5092
MEM 33.777344 1751520829.6095
MEM 33.777344 1751520829.7098
MEM 33.777344 1751520829.8101
MEM 33.777344 1751520829.9104
MEM 33.777344 1751520830.0107
MEM 33.777344 1751520830.1110
MEM 33.777344 1751520830.2113
MEM 33.777344 1751520830.3116
MEM 33.777344 1751520830.4119
MEM 33.777344 1751520830.5123
MEM 33.777344 1751520830.6126
MEM 33.777344 1751520830.7129
MEM 33.777344 1751520830.8131
MEM 33.777344 1751520830.9134
MEM 33.777344 1751520831.0137
MEM 33.777344 1751520831.1140
MEM 33.777344 1751520831.2143
MEM 33.777344 1751520831.3147
MEM 33.777344 1751520831.4150
MEM 33.777344 1751520831.5153
MEM 33.777344 1751520831.6156
MEM 33.777344 1751520831.7159
MEM 33.777344 1751520831.8162
MEM 33.777344 1751520831.9165
MEM 33.777344 1751520832.0168
MEM 33.777344 1751520832.1171
MEM 33.777344 1751520832.2174
MEM 33.777344 1751520832.3177
MEM 33.777344 1751520832.4180
MEM 33.777344 1751520832.5183
MEM 33.777344 1751520832.6186
MEM 33.777344 1751520832.7189
MEM 33.777344 1751520832.8192
MEM 33.777344 1751520832.9195
MEM 33.777344 1751520833.0198
MEM 33.777344 1751520833.1201
MEM 33.777344 1751520833.2204
MEM 33.777344 1751520833.3207
MEM 33.777344 1751520833.4210
MEM 33.777344 1751520833.5213
MEM 33.777344 1751520833.6216
MEM 33.777344 1751520833.7219
MEM 33.777344 1751520833.8223
MEM 33.777344 1751520833.9225
MEM 33.777344 1751520834.0228
MEM 33.777344 1751520834.1231
MEM 33.777344 1751520834.2234
MEM 33.777344 1751520834.3238
MEM 33.777344 1751520834.4241
MEM 33.777344 1751520834.5244
MEM 33.777344 1751520834.6247
MEM 33.777344 1751520834.7250
MEM 33.777344 1751520834.8254
MEM 33.777344 1751520834.9257
MEM 33.777344 1751520835.0259
MEM 33.777344 1751520835.1263
MEM 33.777344 1751520835.2266
MEM 33.777344 1751520835.3269
MEM 33.777344 1751520835.4273
MEM 33.777344 1751520835.5276
MEM 33.777344 1751520835.6279
MEM 33.777344 1751520835.7282
MEM 33.777344 1751520835.8285
MEM 33.777344 1751520835.9288
MEM 33.777344 1751520836.0291
MEM 33.777344 1751520836.1294
MEM 33.777344 1751520836.2297
MEM 33.777344 1751520836.3300
MEM 33.777344 1751520836.4303
MEM 33.777344 1751520836.5306
MEM 33.777344 1751520836.6309
MEM 33.777344 1751520836.7313
MEM 33.777344 1751520836.8316
MEM 33.777344 1751520836.9319
MEM 33.777344 1751520837.0323
MEM 33.777344 1751520837.1326
MEM 33.777344 1751520837.2329
MEM 33.777344 1751520837.3332
MEM 33.777344 1751520837.4335
MEM 33.777344 1751520837.5338
MEM 33.777344 1751520837.6341
MEM 33.777344 1751520837.7344
MEM 33.777344 1751520837.8347
MEM 33.777344 1751520837.9350
MEM 33.777344 1751520838.0353
MEM 33.777344 1751520838.1356
MEM 33.777344 1751520838.2359
MEM 33.777344 1751520838.3362
MEM 33.777344 1751520838.4365
MEM 33.777344 1751520838.5368
MEM 33.777344 1751520838.6371
MEM 33.777344 1751520838.7374
MEM 33.777344 1751520838.8378
MEM 33.777344 1751520838.9380
MEM 33.777344 1751520839.0383
MEM 33.777344 1751520839.1386
MEM 33.777344 1751520839.2389
MEM 33.777344 1751520839.3392
MEM 33.777344 1751520839.4395
MEM 33.777344 1751520839.5398
MEM 33.777344 1751520839.6401
MEM 33.777344 1751520839.7404
MEM 33.777344 1751520839.8406
MEM 33.777344 1751520839.9410
MEM 33.777344 1751520840.0413
MEM 33.777344 1751520840.1416
MEM 33.777344 1751520840.2419
MEM 33.777344 1751520840.3422
MEM 33.777344 1751520840.4424
MEM 33.777344 1751520840.5427
MEM 33.777344 1751520840.6430
MEM 33.777344 1751520840.7434
MEM 33.777344 1751520840.8436
MEM 33.777344 1751520840.9439
MEM 33.777344 1751520841.0442
MEM 33.777344 1751520841.1446
MEM 33.777344 1751520841.2449
MEM 33.777344 1751520841.3452
MEM 33.777344 1751520841.4455
MEM 33.777344 1751520841.5458
MEM 33.777344 1751520841.6462
MEM 33.777344 1751520841.7465
MEM 33.777344 1751520841.8468
MEM 33.777344 1751520841.9471
MEM 33.777344 1751520842.0474
MEM 33.777344 1751520842.1477
MEM 33.777344 1751520842.2480
MEM 33.777344 1751520842.3483
MEM 33.777344 1751520842.4486
MEM 33.777344 1751520842.5489
MEM 33.777344 1751520842.6492
MEM 33.777344 1751520842.7495
MEM 33.777344 1751520842.8498
MEM 33.777344 1751520842.9501
MEM 33.777344 1751520843.0505
MEM 33.777344 1751520843.1508
MEM 33.777344 1751520843.2511
MEM 33.777344 1751520843.3514
MEM 33.777344 1751520843.4517
MEM 33.777344 1751520843.5519
MEM 33.777344 1751520843.6523
MEM 33.777344 1751520843.7525
MEM 33.777344 1751520843.8528
MEM 33.777344 1751520843.9532
MEM 33.777344 1751520844.0535
MEM 33.777344 1751520844.1538
MEM 33.777344 1751520844.2541
MEM 33.777344 1751520844.3544
MEM 33.777344 1751520844.4547
MEM 33.777344 1751520844.5549
MEM 33.777344 1751520844.6553
MEM 33.777344 1751520844.7556
MEM 33.777344 1751520844.8559
MEM 33.777344 1751520844.9562
MEM 33.777344 1751520845.0565
MEM 33.777344 1751520845.1568
MEM 33.777344 1751520845.2571
MEM 33.777344 1751520845.3574
MEM 33.777344 1751520845.4577
MEM 33.777344 1751520845.5580
MEM 33.777344 1751520845.6584
MEM 33.777344 1751520845.7586
MEM 33.777344 1751520845.8590
MEM 33.777344 1751520845.9592
MEM 33.777344 1751520846.0595
MEM 33.777344 1751520846.1598
MEM 33.777344 1751520846.2601
MEM 33.777344 1751520846.3604
MEM 33.777344 1751520846.4607
MEM 33.777344 1751520846.5610
MEM 33.777344 1751520846.6613
MEM 33.777344 1751520846.7616
MEM 33.777344 1751520846.8624
MEM 33.777344 1751520846.9627
MEM 33.777344 1751520847.0630
MEM 33.777344 1751520847.1633
MEM 33.777344 1751520847.2636
MEM 33.777344 1751520847.3639
MEM 33.777344 1751520847.4643
MEM 33.777344 1751520847.5646
MEM 33.777344 1751520847.6649
MEM 33.777344 1751520847.7651
MEM 33.777344 1751520847.8655
MEM 33.777344 1751520847.9657
MEM 33.777344 1751520848.0660
MEM 33.777344 1751520848.1664
MEM 33.777344 1751520848.2667
MEM 33.777344 1751520848.3670
MEM 33.777344 1751520848.4673
MEM 33.777344 1751520848.5676
MEM 33.777344 1751520848.6679
MEM 33.777344 1751520848.7683
MEM 33.777344 1751520848.8686
MEM 33.777344 1751520848.9689
MEM 33.777344 1751520849.0692
MEM 33.777344 1751520849.1695
MEM 33.777344 1751520849.2698
MEM 33.777344 1751520849.3701
MEM 33.777344 1751520849.4704
MEM 33.777344 1751520849.5707
MEM 33.777344 1751520849.6710
MEM 33.777344 1751520849.7713
MEM 33.777344 1751520849.8716
MEM 33.777344 1751520849.9719
MEM 33.777344 1751520850.0722
MEM 33.777344 1751520850.1726
MEM 33.777344 1751520850.2729
MEM 33.777344 1751520850.3732
MEM 33.777344 1751520850.4735
MEM 33.777344 1751520850.5738
MEM 33.777344 1751520850.6742
MEM 33.777344 1751520850.7744
MEM 33.777344 1751520850.8747
MEM 33.777344 1751520850.9750
MEM 33.777344 1751520851.0753
MEM 33.777344 1751520851.1756
MEM 33.777344 1751520851.2759
MEM 33.777344 1751520851.3762
MEM 33.777344 1751520851.4766
MEM 33.777344 1751520851.5768
MEM 33.777344 1751520851.6771
MEM 33.777344 1751520851.7775
MEM 33.777344 1751520851.8777
MEM 33.777344 1751520851.9780
