CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751579791.2622
MEM 22.851562 1751579791.3625
MEM 22.851562 1751579791.4628
MEM 22.851562 1751579791.5631
MEM 22.851562 1751579791.6634
MEM 22.851562 1751579791.7637
MEM 22.851562 1751579791.8640
MEM 22.851562 1751579791.9644
MEM 22.851562 1751579792.0647
MEM 22.851562 1751579792.1650
MEM 22.851562 1751579792.2653
