CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751584961.3729
MEM 23.066406 1751584961.4732
MEM 23.066406 1751584961.5734
MEM 23.066406 1751584961.6736
MEM 23.066406 1751584961.7738
MEM 23.066406 1751584961.8740
MEM 23.066406 1751584961.9742
MEM 23.066406 1751584962.0744
MEM 23.066406 1751584962.1746
MEM 23.066406 1751584962.2749
MEM 23.066406 1751584962.3752
