CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.441406 1756237588.3486
MEM 24.410156 1756237588.4488
MEM 26.593750 1756237588.5491
MEM 29.886719 1756237588.6493
MEM 30.664062 1756237588.7496
MEM 39.167969 1756237588.8512
MEM 39.742188 1756237588.9515
MEM 39.867188 1756237589.0517
MEM 45.000000 1756237589.1520
MEM 46.476562 1756237589.2522
MEM 52.960938 1756237589.3525
MEM 54.277344 1756237589.4527
MEM 67.121094 1756237589.5531
MEM 68.046875 1756237589.6533
MEM 68.953125 1756237589.7536
MEM 78.617188 1756237589.8539
MEM 79.625000 1756237589.9542
MEM 80.605469 1756237590.0545
MEM 80.738281 1756237590.1547
MEM 82.214844 1756237590.2550
MEM 83.605469 1756237590.3552
MEM 85.679688 1756237590.4555
MEM 85.945312 1756237590.5558
MEM 89.835938 1756237590.6561
MEM 89.835938 1756237590.7564
MEM 91.832031 1756237590.8567
MEM 98.949219 1756237590.9570
MEM 99.914062 1756237591.0572
MEM 103.367188 1756237591.1575
MEM 103.367188 1756237591.2578
MEM 103.929688 1756237591.3581
MEM 103.929688 1756237591.4584
MEM 103.929688 1756237591.5586
MEM 104.113281 1756237591.6589
MEM 104.519531 1756237591.7592
MEM 107.144531 1756237591.8595
MEM 107.238281 1756237591.9598
MEM 111.093750 1756237592.0601
MEM 115.343750 1756237592.1604
MEM 116.468750 1756237592.2607
MEM 116.468750 1756237592.3610
MEM 118.593750 1756237592.4613
MEM 118.843750 1756237592.5616
MEM 118.968750 1756237592.6620
MEM 118.968750 1756237592.7623
MEM 119.093750 1756237592.8626
MEM 117.230469 1756237592.9629
