CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.441406 1751584591.1421
MEM 23.160156 1751584591.2424
MEM 23.160156 1751584591.3427
MEM 23.160156 1751584591.4431
MEM 23.160156 1751584591.5434
MEM 23.160156 1751584591.6437
MEM 23.160156 1751584591.7440
MEM 23.160156 1751584591.8443
MEM 23.160156 1751584591.9446
MEM 23.160156 1751584592.0449
MEM 23.160156 1751584592.1452
