CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_uni_bi_small.py
MEM 0.441406 1761059295.2978
MEM 32.343750 1761059295.3998
MEM 52.187500 1761059295.5000
MEM 69.789062 1761059295.6002
MEM 85.082031 1761059295.7004
MEM 92.183594 1761059295.8006
MEM 97.433594 1761059295.9009
MEM 102.214844 1761059296.0011
MEM 105.839844 1761059296.1013
