CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751579041.7551
MEM 23.046875 1751579041.8572
MEM 23.046875 1751579041.9575
MEM 23.046875 1751579042.0578
MEM 23.046875 1751579042.1581
MEM 23.046875 1751579042.2584
MEM 23.046875 1751579042.3587
MEM 23.046875 1751579042.4590
MEM 23.046875 1751579042.5593
MEM 23.046875 1751579042.6596
MEM 23.046875 1751579042.7599
