CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_ktam.py
MEM 0.281250 1755721869.3030
MEM 30.949219 1755721869.4039
MEM 45.675781 1755721869.5042
MEM 66.210938 1755721869.6045
MEM 78.882812 1755721869.7048
MEM 89.449219 1755721869.8051
MEM 95.890625 1755721869.9054
MEM 101.410156 1755721870.0057
MEM 102.546875 1755721870.1061
MEM 103.421875 1755721870.2064
MEM 103.421875 1755721870.3068
MEM 103.421875 1755721870.4071
MEM 103.421875 1755721870.5075
MEM 103.421875 1755721870.6078
MEM 103.421875 1755721870.7081
MEM 103.421875 1755721870.8085
MEM 103.421875 1755721870.9088
MEM 103.421875 1755721871.0092
MEM 103.421875 1755721871.1095
MEM 103.421875 1755721871.2098
MEM 103.421875 1755721871.3102
MEM 103.421875 1755721871.4105
MEM 103.546875 1755721871.5109
MEM 103.546875 1755721871.6112
MEM 103.546875 1755721871.7115
MEM 103.546875 1755721871.8118
MEM 103.546875 1755721871.9121
MEM 103.546875 1755721872.0125
MEM 103.546875 1755721872.1128
MEM 103.546875 1755721872.2131
MEM 103.546875 1755721872.3135
MEM 103.546875 1755721872.4138
MEM 103.546875 1755721872.5141
MEM 103.546875 1755721872.6144
MEM 103.546875 1755721872.7147
MEM 103.546875 1755721872.8151
MEM 103.546875 1755721872.9154
MEM 103.546875 1755721873.0157
MEM 103.546875 1755721873.1161
MEM 103.546875 1755721873.2164
MEM 103.546875 1755721873.3167
MEM 103.546875 1755721873.4171
MEM 103.671875 1755721873.5174
MEM 103.671875 1755721873.6177
MEM 103.671875 1755721873.7180
MEM 103.671875 1755721873.8184
MEM 103.671875 1755721873.9187
MEM 103.671875 1755721874.0190
MEM 103.671875 1755721874.1193
MEM 103.671875 1755721874.2197
MEM 103.671875 1755721874.3200
MEM 103.671875 1755721874.4204
MEM 103.671875 1755721874.5208
MEM 103.671875 1755721874.6211
MEM 103.796875 1755721874.7214
MEM 103.796875 1755721874.8218
MEM 103.796875 1755721874.9221
MEM 103.796875 1755721875.0224
MEM 103.796875 1755721875.1228
MEM 103.796875 1755721875.2231
MEM 103.796875 1755721875.3234
MEM 103.796875 1755721875.4238
MEM 103.796875 1755721875.5241
MEM 103.796875 1755721875.6244
MEM 103.796875 1755721875.7248
MEM 103.796875 1755721875.8251
MEM 103.796875 1755721875.9254
MEM 103.921875 1755721876.0258
MEM 103.921875 1755721876.1261
MEM 103.921875 1755721876.2264
MEM 103.921875 1755721876.3268
MEM 103.921875 1755721876.4271
MEM 103.921875 1755721876.5274
MEM 103.921875 1755721876.6278
MEM 103.921875 1755721876.7281
MEM 103.921875 1755721876.8284
MEM 103.921875 1755721876.9288
MEM 103.921875 1755721877.0291
MEM 103.921875 1755721877.1294
MEM 103.921875 1755721877.2298
MEM 103.921875 1755721877.3301
MEM 104.046875 1755721877.4304
MEM 104.046875 1755721877.5308
MEM 104.046875 1755721877.6311
MEM 104.046875 1755721877.7315
MEM 104.046875 1755721877.8318
MEM 103.214844 1755721877.9321
