CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.437500 1751616701.6088
MEM 23.156250 1751616701.7092
MEM 23.156250 1751616701.8104
MEM 23.156250 1751616701.9107
MEM 23.156250 1751616702.0110
MEM 23.156250 1751616702.1113
MEM 23.156250 1751616702.2116
MEM 23.156250 1751616702.3119
MEM 23.156250 1751616702.4123
MEM 23.156250 1751616702.5126
MEM 23.156250 1751616702.6129
