CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_uni_bi_disperse.py
MEM 34.199219 1751841527.4321
MEM 34.199219 1751841527.5324
MEM 34.199219 1751841527.6326
MEM 34.199219 1751841527.7329
MEM 34.199219 1751841527.8332
MEM 34.199219 1751841527.9335
MEM 34.199219 1751841528.0337
MEM 34.199219 1751841528.1340
MEM 34.199219 1751841528.2343
MEM 34.199219 1751841528.3346
MEM 34.199219 1751841528.4349
MEM 34.199219 1751841528.5351
MEM 34.199219 1751841528.6354
MEM 34.199219 1751841528.7357
MEM 34.199219 1751841528.8360
MEM 34.199219 1751841528.9363
MEM 34.199219 1751841529.0366
MEM 34.199219 1751841529.1369
MEM 34.199219 1751841529.2372
MEM 34.199219 1751841529.3375
MEM 34.199219 1751841529.4378
MEM 34.199219 1751841529.5381
MEM 34.199219 1751841529.6384
MEM 34.199219 1751841529.7387
MEM 34.199219 1751841529.8391
MEM 34.199219 1751841529.9400
MEM 34.199219 1751841530.0404
MEM 34.199219 1751841530.1406
MEM 34.199219 1751841530.2409
MEM 34.199219 1751841530.3413
MEM 34.199219 1751841530.4416
MEM 34.199219 1751841530.5418
MEM 34.199219 1751841530.6421
MEM 34.199219 1751841530.7424
MEM 34.199219 1751841530.8427
MEM 34.199219 1751841530.9429
MEM 34.199219 1751841531.0433
MEM 34.199219 1751841531.1436
MEM 34.199219 1751841531.2438
MEM 34.199219 1751841531.3441
MEM 34.199219 1751841531.4444
MEM 34.199219 1751841531.5446
MEM 34.199219 1751841531.6449
MEM 34.199219 1751841531.7451
MEM 34.199219 1751841531.8455
MEM 34.199219 1751841531.9458
MEM 34.199219 1751841532.0460
MEM 34.199219 1751841532.1463
MEM 34.199219 1751841532.2465
MEM 34.199219 1751841532.3467
MEM 34.199219 1751841532.4470
MEM 34.199219 1751841532.5473
MEM 34.199219 1751841532.6475
MEM 34.199219 1751841532.7478
MEM 34.199219 1751841532.8480
MEM 34.199219 1751841532.9484
MEM 34.199219 1751841533.0487
MEM 34.199219 1751841533.1490
MEM 34.199219 1751841533.2492
MEM 34.199219 1751841533.3495
MEM 34.199219 1751841533.4497
MEM 34.199219 1751841533.5499
MEM 34.199219 1751841533.6502
MEM 34.199219 1751841533.7504
MEM 34.199219 1751841533.8507
MEM 34.199219 1751841533.9509
MEM 34.199219 1751841534.0512
MEM 34.199219 1751841534.1515
MEM 34.199219 1751841534.2517
MEM 34.199219 1751841534.3520
MEM 34.199219 1751841534.4523
MEM 34.199219 1751841534.5526
MEM 34.199219 1751841534.6529
MEM 34.199219 1751841534.7532
MEM 34.199219 1751841534.8535
MEM 34.199219 1751841534.9538
MEM 34.199219 1751841535.0540
MEM 34.199219 1751841535.1543
MEM 34.199219 1751841535.2545
MEM 34.199219 1751841535.3547
MEM 34.199219 1751841535.4550
MEM 34.199219 1751841535.5553
MEM 34.199219 1751841535.6556
MEM 34.199219 1751841535.7559
MEM 34.199219 1751841535.8561
MEM 34.199219 1751841535.9565
MEM 34.199219 1751841536.0568
MEM 34.199219 1751841536.1570
MEM 34.199219 1751841536.2574
MEM 34.199219 1751841536.3577
MEM 34.199219 1751841536.4580
MEM 34.199219 1751841536.5582
MEM 34.199219 1751841536.6585
MEM 34.199219 1751841536.7588
MEM 34.199219 1751841536.8591
MEM 34.199219 1751841536.9594
MEM 34.199219 1751841537.0598
MEM 34.199219 1751841537.1600
MEM 34.199219 1751841537.2604
MEM 34.199219 1751841537.3607
MEM 34.199219 1751841537.4609
MEM 34.199219 1751841537.5612
MEM 34.199219 1751841537.6615
MEM 34.199219 1751841537.7617
MEM 34.199219 1751841537.8619
MEM 34.199219 1751841537.9622
MEM 34.199219 1751841538.0624
MEM 34.199219 1751841538.1627
MEM 34.199219 1751841538.2629
MEM 34.199219 1751841538.3632
MEM 34.199219 1751841538.4635
MEM 34.199219 1751841538.5638
MEM 34.199219 1751841538.6640
MEM 34.199219 1751841538.7642
MEM 34.199219 1751841538.8645
MEM 34.199219 1751841538.9648
MEM 34.199219 1751841539.0651
MEM 34.199219 1751841539.1654
MEM 34.199219 1751841539.2657
MEM 34.199219 1751841539.3660
MEM 34.199219 1751841539.4663
MEM 34.199219 1751841539.5666
MEM 34.199219 1751841539.6668
MEM 34.199219 1751841539.7671
MEM 34.199219 1751841539.8674
MEM 34.199219 1751841539.9677
MEM 34.199219 1751841540.0680
MEM 34.199219 1751841540.1683
MEM 34.199219 1751841540.2686
MEM 34.199219 1751841540.3689
MEM 34.199219 1751841540.4693
MEM 34.199219 1751841540.5695
MEM 34.199219 1751841540.6697
MEM 34.199219 1751841540.7700
MEM 34.199219 1751841540.8703
MEM 34.199219 1751841540.9706
MEM 34.199219 1751841541.0709
MEM 34.199219 1751841541.1712
MEM 34.199219 1751841541.2715
MEM 34.199219 1751841541.3717
MEM 34.199219 1751841541.4720
MEM 34.199219 1751841541.5722
MEM 34.199219 1751841541.6724
MEM 34.199219 1751841541.7726
MEM 34.199219 1751841541.8729
MEM 34.199219 1751841541.9731
MEM 34.199219 1751841542.0734
MEM 34.199219 1751841542.1736
MEM 34.199219 1751841542.2739
MEM 34.199219 1751841542.3741
MEM 34.199219 1751841542.4744
MEM 34.199219 1751841542.5746
MEM 34.199219 1751841542.6748
MEM 34.199219 1751841542.7751
MEM 34.199219 1751841542.8754
MEM 34.199219 1751841542.9756
MEM 34.199219 1751841543.0759
MEM 34.199219 1751841543.1761
MEM 34.199219 1751841543.2764
MEM 34.199219 1751841543.3766
MEM 34.199219 1751841543.4769
MEM 34.199219 1751841543.5771
MEM 34.199219 1751841543.6773
MEM 34.199219 1751841543.7775
MEM 34.199219 1751841543.8778
MEM 34.199219 1751841543.9781
MEM 34.199219 1751841544.0783
MEM 34.199219 1751841544.1786
MEM 34.199219 1751841544.2788
MEM 34.199219 1751841544.3790
MEM 34.199219 1751841544.4793
MEM 34.199219 1751841544.5795
MEM 34.199219 1751841544.6798
MEM 34.199219 1751841544.7801
MEM 34.199219 1751841544.8805
MEM 34.199219 1751841544.9808
MEM 34.199219 1751841545.0812
MEM 34.199219 1751841545.1815
MEM 34.199219 1751841545.2818
MEM 34.199219 1751841545.3821
MEM 34.199219 1751841545.4824
MEM 34.199219 1751841545.5826
MEM 34.199219 1751841545.6828
MEM 34.199219 1751841545.7831
MEM 34.199219 1751841545.8833
MEM 34.199219 1751841545.9835
MEM 34.199219 1751841546.0838
MEM 34.199219 1751841546.1841
MEM 34.199219 1751841546.2843
MEM 34.199219 1751841546.3845
MEM 34.199219 1751841546.4848
MEM 34.199219 1751841546.5850
MEM 34.199219 1751841546.6852
MEM 34.199219 1751841546.7855
MEM 34.199219 1751841546.8857
MEM 34.199219 1751841546.9859
MEM 34.199219 1751841547.0861
MEM 34.199219 1751841547.1864
MEM 34.199219 1751841547.2866
MEM 34.199219 1751841547.3869
MEM 34.199219 1751841547.4871
MEM 34.199219 1751841547.5874
MEM 34.199219 1751841547.6876
MEM 34.199219 1751841547.7878
MEM 34.199219 1751841547.8881
MEM 34.199219 1751841547.9883
MEM 34.199219 1751841548.0886
MEM 34.199219 1751841548.1888
MEM 34.199219 1751841548.2890
MEM 34.199219 1751841548.3893
MEM 34.199219 1751841548.4896
MEM 34.199219 1751841548.5899
MEM 34.199219 1751841548.6901
MEM 34.199219 1751841548.7904
MEM 34.199219 1751841548.8906
MEM 34.199219 1751841548.9909
MEM 34.199219 1751841549.0912
MEM 34.199219 1751841549.1925
MEM 34.199219 1751841549.2927
MEM 34.199219 1751841549.3930
MEM 34.199219 1751841549.4934
MEM 34.199219 1751841549.5937
MEM 34.199219 1751841549.6940
MEM 34.199219 1751841549.7943
MEM 34.199219 1751841549.8945
MEM 34.199219 1751841549.9948
MEM 34.199219 1751841550.0950
MEM 34.199219 1751841550.1953
MEM 34.199219 1751841550.2956
MEM 34.199219 1751841550.3958
MEM 34.199219 1751841550.4960
MEM 34.199219 1751841550.5963
MEM 34.199219 1751841550.6965
MEM 34.199219 1751841550.7968
MEM 34.199219 1751841550.8971
MEM 34.199219 1751841550.9973
MEM 34.199219 1751841551.0976
MEM 34.199219 1751841551.1979
MEM 34.199219 1751841551.2981
MEM 34.199219 1751841551.3984
MEM 34.199219 1751841551.4986
MEM 34.199219 1751841551.5989
MEM 34.199219 1751841551.6992
MEM 34.199219 1751841551.7994
MEM 34.199219 1751841551.8997
MEM 34.199219 1751841551.9999
MEM 34.199219 1751841552.1001
MEM 34.199219 1751841552.2004
MEM 34.199219 1751841552.3007
MEM 34.199219 1751841552.4010
MEM 34.199219 1751841552.5013
MEM 34.199219 1751841552.6015
MEM 34.199219 1751841552.7017
MEM 34.199219 1751841552.8020
MEM 34.199219 1751841552.9023
MEM 34.199219 1751841553.0025
MEM 34.199219 1751841553.1028
MEM 34.199219 1751841553.2031
MEM 34.199219 1751841553.3033
MEM 34.199219 1751841553.4035
