CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751587647.6968
MEM 22.945312 1751587647.7970
MEM 22.945312 1751587647.8973
MEM 22.945312 1751587647.9976
MEM 22.945312 1751587648.0979
MEM 22.945312 1751587648.1981
MEM 22.945312 1751587648.2984
MEM 22.945312 1751587648.3986
MEM 22.945312 1751587648.4988
MEM 22.945312 1751587648.5990
MEM 22.945312 1751587648.6992
