CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751601369.3464
MEM 23.128906 1751601369.4466
MEM 23.128906 1751601369.5468
MEM 23.128906 1751601369.6469
MEM 23.128906 1751601369.7471
MEM 23.128906 1751601369.8474
MEM 23.128906 1751601369.9476
MEM 23.128906 1751601370.0478
MEM 23.128906 1751601370.1480
MEM 23.128906 1751601370.2482
MEM 23.128906 1751601370.3484
