CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751558027.4546
MEM 23.074219 1751558027.5549
MEM 23.074219 1751558027.6551
MEM 23.074219 1751558027.7553
MEM 23.074219 1751558027.8565
MEM 23.074219 1751558027.9569
MEM 23.074219 1751558028.0571
MEM 23.074219 1751558028.1573
MEM 23.074219 1751558028.2575
MEM 23.074219 1751558028.3577
MEM 23.074219 1751558028.4580
MEM 23.074219 1751558028.5582
