CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.277344 1751579418.4493
MEM 23.058594 1751579418.5496
MEM 23.058594 1751579418.6499
MEM 23.058594 1751579418.7501
MEM 23.058594 1751579418.8503
MEM 23.058594 1751579418.9505
MEM 23.058594 1751579419.0507
MEM 23.058594 1751579419.1510
MEM 23.058594 1751579419.2513
MEM 23.058594 1751579419.3515
MEM 23.058594 1751579419.4523
