CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.128906 1760994735.0504
MEM 26.539062 1760994735.1507
MEM 30.164062 1760994735.2510
MEM 33.039062 1760994735.3512
MEM 33.039062 1760994735.4515
MEM 34.988281 1760994735.5517
MEM 43.121094 1760994735.6520
MEM 46.230469 1760994735.7522
MEM 50.109375 1760994735.8525
MEM 57.011719 1760994735.9528
MEM 61.496094 1760994736.0531
MEM 71.070312 1760994736.1534
MEM 71.984375 1760994736.2536
MEM 73.406250 1760994736.3540
MEM 83.281250 1760994736.4543
MEM 84.359375 1760994736.5546
MEM 84.359375 1760994736.6549
MEM 85.156250 1760994736.7552
MEM 87.101562 1760994736.8555
MEM 87.539062 1760994736.9558
MEM 89.054688 1760994737.0561
MEM 92.597656 1760994737.1564
MEM 94.941406 1760994737.2569
MEM 95.066406 1760994737.3572
MEM 95.218750 1760994737.4576
MEM 96.570312 1760994737.5582
MEM 101.945312 1760994737.6584
MEM 106.332031 1760994737.7587
MEM 106.332031 1760994737.8590
MEM 106.332031 1760994737.9593
MEM 106.753906 1760994738.0596
MEM 106.914062 1760994738.1598
MEM 106.914062 1760994738.2602
MEM 107.039062 1760994738.3605
MEM 107.417969 1760994738.4607
MEM 107.417969 1760994738.5610
MEM 107.417969 1760994738.6613
MEM 109.042969 1760994738.7615
MEM 111.265625 1760994738.8618
MEM 113.265625 1760994738.9621
MEM 118.265625 1760994739.0624
MEM 118.765625 1760994739.1627
MEM 119.515625 1760994739.2631
MEM 119.640625 1760994739.3634
MEM 120.015625 1760994739.4637
MEM 121.015625 1760994739.5641
MEM 124.015625 1760994739.6643
MEM 124.140625 1760994739.7647
MEM 124.140625 1760994739.8650
MEM 124.265625 1760994739.9653
MEM 122.363281 1760994740.0657
