CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751602027.0907
MEM 23.066406 1751602027.1910
MEM 23.066406 1751602027.2912
MEM 23.066406 1751602027.3914
MEM 23.066406 1751602027.4917
MEM 23.066406 1751602027.5919
MEM 23.066406 1751602027.6921
MEM 23.066406 1751602027.7923
MEM 23.066406 1751602027.8925
MEM 23.066406 1751602027.9928
MEM 23.066406 1751602028.0930
