CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_ktam.py
MEM 0.281250 1756233830.7712
MEM 31.710938 1756233830.8721
MEM 50.515625 1756233830.9723
MEM 67.652344 1756233831.0726
MEM 81.570312 1756233831.1730
MEM 89.453125 1756233831.2734
MEM 95.378906 1756233831.3737
MEM 100.878906 1756233831.4740
MEM 102.558594 1756233831.5744
MEM 103.433594 1756233831.6747
MEM 103.558594 1756233831.7751
MEM 103.558594 1756233831.8754
MEM 103.558594 1756233831.9757
MEM 103.558594 1756233832.0762
MEM 103.558594 1756233832.1765
MEM 103.558594 1756233832.2769
MEM 103.558594 1756233832.3773
MEM 103.558594 1756233832.4777
MEM 103.558594 1756233832.5780
MEM 103.558594 1756233832.6784
MEM 103.558594 1756233832.7787
MEM 103.558594 1756233832.8791
MEM 103.558594 1756233832.9794
MEM 103.558594 1756233833.0798
MEM 103.558594 1756233833.1803
MEM 103.558594 1756233833.2807
MEM 103.558594 1756233833.3811
MEM 103.558594 1756233833.4814
MEM 103.558594 1756233833.5817
MEM 103.558594 1756233833.6821
MEM 103.558594 1756233833.7825
MEM 103.558594 1756233833.8829
MEM 103.558594 1756233833.9833
MEM 103.558594 1756233834.0837
MEM 103.558594 1756233834.1841
MEM 103.558594 1756233834.2845
MEM 103.558594 1756233834.3848
MEM 103.558594 1756233834.4852
MEM 103.558594 1756233834.5855
MEM 103.558594 1756233834.6859
MEM 103.558594 1756233834.7864
MEM 103.558594 1756233834.8868
MEM 103.558594 1756233834.9872
MEM 103.558594 1756233835.0875
MEM 103.558594 1756233835.1879
MEM 103.558594 1756233835.2882
MEM 103.558594 1756233835.3885
MEM 103.558594 1756233835.4890
MEM 103.558594 1756233835.5895
MEM 103.683594 1756233835.6899
MEM 103.683594 1756233835.7904
MEM 103.683594 1756233835.8909
MEM 103.683594 1756233835.9913
MEM 103.683594 1756233836.0916
MEM 103.683594 1756233836.1920
MEM 103.683594 1756233836.2923
MEM 103.683594 1756233836.3927
MEM 103.683594 1756233836.4931
MEM 103.683594 1756233836.5936
MEM 103.683594 1756233836.6941
MEM 103.683594 1756233836.7946
MEM 103.683594 1756233836.8949
MEM 103.683594 1756233836.9953
MEM 103.808594 1756233837.0956
MEM 103.808594 1756233837.1960
MEM 103.808594 1756233837.2964
MEM 103.808594 1756233837.3969
MEM 103.808594 1756233837.4974
MEM 103.808594 1756233837.5978
MEM 103.808594 1756233837.6981
MEM 103.808594 1756233837.7985
MEM 103.808594 1756233837.8988
MEM 103.808594 1756233837.9993
MEM 103.808594 1756233838.0997
MEM 103.808594 1756233838.2002
MEM 103.808594 1756233838.3007
MEM 103.808594 1756233838.4010
MEM 103.808594 1756233838.5015
MEM 103.933594 1756233838.6020
MEM 103.933594 1756233838.7023
MEM 103.933594 1756233838.8027
MEM 103.933594 1756233838.9030
MEM 103.933594 1756233839.0034
MEM 103.933594 1756233839.1037
MEM 103.933594 1756233839.2041
MEM 103.933594 1756233839.3046
MEM 103.933594 1756233839.4051
MEM 103.933594 1756233839.5054
MEM 103.933594 1756233839.6059
MEM 103.933594 1756233839.7062
MEM 103.167969 1756233839.8065
