CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.273438 1751523606.6459
MEM 23.066406 1751523606.7462
MEM 23.066406 1751523606.8464
MEM 23.066406 1751523606.9466
MEM 23.066406 1751523607.0469
MEM 23.066406 1751523607.1470
MEM 23.066406 1751523607.2473
MEM 23.066406 1751523607.3476
MEM 23.066406 1751523607.4478
MEM 23.066406 1751523607.5480
MEM 23.066406 1751523607.6482
MEM 23.066406 1751523607.7485
