CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751558099.9515
MEM 23.179688 1751558100.0518
MEM 23.179688 1751558100.1528
MEM 23.179688 1751558100.2531
MEM 23.179688 1751558100.3534
MEM 23.179688 1751558100.4537
MEM 23.179688 1751558100.5540
MEM 23.179688 1751558100.6543
MEM 23.179688 1751558100.7545
MEM 23.179688 1751558100.8548
MEM 23.179688 1751558100.9551
MEM 23.179688 1751558101.0554
