CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.128906 1761019828.4037
MEM 26.542969 1761019828.5039
MEM 30.171875 1761019828.6042
MEM 33.046875 1761019828.7044
MEM 33.046875 1761019828.8047
MEM 35.867188 1761019828.9050
MEM 43.398438 1761019829.0077
MEM 46.226562 1761019829.1080
MEM 50.695312 1761019829.2082
MEM 56.933594 1761019829.3085
MEM 58.093750 1761019829.4087
MEM 63.921875 1761019829.5090
MEM 71.851562 1761019829.6093
MEM 72.367188 1761019829.7096
MEM 75.707031 1761019829.8099
MEM 83.070312 1761019829.9102
MEM 84.675781 1761019830.0106
MEM 85.253906 1761019830.1108
MEM 85.792969 1761019830.2111
MEM 86.792969 1761019830.3114
MEM 89.156250 1761019830.4117
MEM 92.015625 1761019830.5120
MEM 94.914062 1761019830.6123
MEM 95.457031 1761019830.7127
MEM 101.277344 1761019830.8129
MEM 105.734375 1761019830.9132
MEM 106.300781 1761019831.0135
MEM 106.871094 1761019831.1138
MEM 106.871094 1761019831.2141
MEM 106.871094 1761019831.3144
MEM 106.871094 1761019831.4147
MEM 106.871094 1761019831.5150
MEM 107.015625 1761019831.6153
MEM 107.015625 1761019831.7158
MEM 107.015625 1761019831.8160
MEM 107.015625 1761019831.9163
MEM 107.015625 1761019832.0166
MEM 107.015625 1761019832.1169
MEM 107.410156 1761019832.2172
MEM 107.410156 1761019832.3175
MEM 107.410156 1761019832.4178
MEM 107.410156 1761019832.5181
MEM 107.410156 1761019832.6184
MEM 107.410156 1761019832.7187
MEM 107.410156 1761019832.8190
MEM 107.410156 1761019832.9193
MEM 107.410156 1761019833.0196
MEM 107.410156 1761019833.1199
MEM 107.410156 1761019833.2203
MEM 107.410156 1761019833.3206
MEM 107.410156 1761019833.4209
MEM 110.644531 1761019833.5213
MEM 112.394531 1761019833.6216
MEM 113.894531 1761019833.7219
MEM 118.394531 1761019833.8222
MEM 119.519531 1761019833.9225
MEM 119.644531 1761019834.0227
MEM 119.894531 1761019834.1230
MEM 120.894531 1761019834.2234
MEM 123.894531 1761019834.3237
MEM 124.019531 1761019834.4240
MEM 124.144531 1761019834.5243
MEM 124.269531 1761019834.6246
MEM 124.269531 1761019834.7250
MEM 123.375000 1761019834.8253
MEM 0.000000 1761019834.9256
