CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.441406 1751611949.3830
MEM 23.093750 1751611949.4833
MEM 23.093750 1751611949.5836
MEM 23.093750 1751611949.6839
MEM 23.093750 1751611949.7841
MEM 23.093750 1751611949.8844
MEM 23.093750 1751611949.9847
MEM 23.093750 1751611950.0850
MEM 23.093750 1751611950.1853
MEM 23.093750 1751611950.2856
MEM 23.093750 1751611950.3859
MEM 23.093750 1751611950.4862
