CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751611298.3727
MEM 23.039062 1751611298.4730
MEM 23.039062 1751611298.5733
MEM 23.039062 1751611298.6736
MEM 23.039062 1751611298.7738
MEM 23.039062 1751611298.8741
MEM 23.039062 1751611298.9743
MEM 23.039062 1751611299.0746
MEM 23.039062 1751611299.1749
MEM 23.039062 1751611299.2752
MEM 23.039062 1751611299.3754
