CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751610746.2048
MEM 23.160156 1751610746.3051
MEM 23.160156 1751610746.4053
MEM 23.160156 1751610746.5055
MEM 23.160156 1751610746.6057
MEM 23.160156 1751610746.7059
MEM 23.160156 1751610746.8061
MEM 23.160156 1751610746.9064
MEM 23.160156 1751610747.0066
MEM 23.160156 1751610747.1068
MEM 23.160156 1751610747.2070
