CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.269531 1751521596.5086
MEM 23.187500 1751521596.6089
MEM 23.187500 1751521596.7092
MEM 23.187500 1751521596.8095
MEM 23.187500 1751521596.9098
MEM 23.187500 1751521597.0100
MEM 23.187500 1751521597.1103
MEM 23.187500 1751521597.2106
MEM 23.187500 1751521597.3109
MEM 23.187500 1751521597.4112
MEM 23.187500 1751521597.5115
