CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.281250 1752705672.2681
MEM 24.816406 1752705672.3684
MEM 30.156250 1752705672.4687
MEM 30.691406 1752705672.5690
MEM 32.566406 1752705672.6693
MEM 32.566406 1752705672.7700
MEM 32.566406 1752705672.8703
MEM 32.566406 1752705672.9706
MEM 32.566406 1752705673.0709
MEM 32.566406 1752705673.1712
MEM 32.566406 1752705673.2715
MEM 32.566406 1752705673.3718
MEM 32.566406 1752705673.4722
MEM 32.566406 1752705673.5725
MEM 32.566406 1752705673.6728
MEM 32.566406 1752705673.7731
MEM 32.566406 1752705673.8734
MEM 32.566406 1752705673.9737
MEM 32.566406 1752705674.0741
MEM 32.566406 1752705674.1744
MEM 32.566406 1752705674.2747
MEM 32.566406 1752705674.3750
MEM 32.566406 1752705674.4753
MEM 32.566406 1752705674.5756
MEM 32.566406 1752705674.6759
MEM 32.566406 1752705674.7762
MEM 32.566406 1752705674.8764
MEM 32.566406 1752705674.9768
MEM 32.566406 1752705675.0771
MEM 32.566406 1752705675.1774
MEM 32.566406 1752705675.2777
MEM 32.566406 1752705675.3780
MEM 32.566406 1752705675.4783
MEM 32.566406 1752705675.5786
MEM 32.566406 1752705675.6789
MEM 32.566406 1752705675.7792
MEM 32.566406 1752705675.8795
MEM 32.566406 1752705675.9798
MEM 32.566406 1752705676.0801
MEM 32.566406 1752705676.1804
MEM 32.566406 1752705676.2807
MEM 32.566406 1752705676.3810
MEM 32.566406 1752705676.4813
MEM 32.566406 1752705676.5816
MEM 32.566406 1752705676.6818
MEM 32.566406 1752705676.7821
MEM 32.566406 1752705676.8824
MEM 32.566406 1752705676.9828
MEM 32.566406 1752705677.0831
MEM 32.566406 1752705677.1834
MEM 32.566406 1752705677.2837
MEM 32.566406 1752705677.3841
MEM 32.566406 1752705677.4844
MEM 32.566406 1752705677.5847
MEM 32.566406 1752705677.6850
MEM 32.566406 1752705677.7852
MEM 32.566406 1752705677.8855
MEM 32.566406 1752705677.9858
MEM 32.566406 1752705678.0861
MEM 32.566406 1752705678.1864
MEM 32.566406 1752705678.2867
MEM 32.566406 1752705678.3870
MEM 32.566406 1752705678.4874
MEM 32.566406 1752705678.5877
MEM 32.566406 1752705678.6880
MEM 32.566406 1752705678.7883
MEM 32.566406 1752705678.8886
MEM 32.566406 1752705678.9889
MEM 32.566406 1752705679.0893
MEM 32.566406 1752705679.1896
MEM 32.566406 1752705679.2899
MEM 32.566406 1752705679.3902
MEM 32.566406 1752705679.4938
MEM 32.566406 1752705679.5941
MEM 32.566406 1752705679.6944
MEM 32.566406 1752705679.7947
MEM 32.566406 1752705679.8950
MEM 32.566406 1752705679.9954
MEM 32.566406 1752705680.0957
MEM 32.566406 1752705680.1960
MEM 32.566406 1752705680.2963
MEM 32.566406 1752705680.3966
MEM 32.566406 1752705680.4970
MEM 32.566406 1752705680.5973
MEM 32.566406 1752705680.6976
MEM 32.566406 1752705680.7979
MEM 32.566406 1752705680.8982
MEM 32.566406 1752705680.9985
MEM 32.566406 1752705681.0989
MEM 32.566406 1752705681.1992
MEM 32.566406 1752705681.2995
MEM 32.566406 1752705681.3998
MEM 32.566406 1752705681.5001
MEM 32.566406 1752705681.6005
MEM 32.566406 1752705681.7008
MEM 32.566406 1752705681.8011
MEM 32.566406 1752705681.9015
MEM 32.566406 1752705682.0018
MEM 32.566406 1752705682.1021
MEM 32.566406 1752705682.2024
MEM 32.566406 1752705682.3027
MEM 32.566406 1752705682.4030
MEM 32.566406 1752705682.5033
MEM 32.566406 1752705682.6037
MEM 32.566406 1752705682.7039
MEM 32.566406 1752705682.8042
MEM 32.566406 1752705682.9045
MEM 32.566406 1752705683.0048
MEM 32.566406 1752705683.1051
MEM 32.566406 1752705683.2054
MEM 32.566406 1752705683.3058
MEM 32.566406 1752705683.4061
MEM 32.566406 1752705683.5064
MEM 32.566406 1752705683.6067
MEM 32.566406 1752705683.7070
MEM 32.566406 1752705683.8073
MEM 32.566406 1752705683.9076
MEM 32.566406 1752705684.0079
MEM 32.566406 1752705684.1082
MEM 32.566406 1752705684.2085
MEM 32.566406 1752705684.3088
MEM 32.566406 1752705684.4091
MEM 32.566406 1752705684.5094
MEM 32.566406 1752705684.6097
MEM 32.566406 1752705684.7100
MEM 32.566406 1752705684.8102
MEM 32.566406 1752705684.9105
MEM 32.566406 1752705685.0108
MEM 32.566406 1752705685.1111
MEM 32.566406 1752705685.2114
MEM 32.566406 1752705685.3117
MEM 32.566406 1752705685.4120
MEM 32.566406 1752705685.5123
MEM 32.566406 1752705685.6127
MEM 32.566406 1752705685.7130
MEM 32.566406 1752705685.8133
MEM 32.566406 1752705685.9136
MEM 32.566406 1752705686.0139
MEM 32.566406 1752705686.1142
MEM 32.566406 1752705686.2145
MEM 32.566406 1752705686.3148
MEM 32.566406 1752705686.4151
MEM 32.566406 1752705686.5154
MEM 32.566406 1752705686.6157
MEM 32.566406 1752705686.7160
MEM 32.566406 1752705686.8163
MEM 32.566406 1752705686.9165
MEM 32.566406 1752705687.0168
MEM 32.566406 1752705687.1171
MEM 32.566406 1752705687.2174
MEM 32.566406 1752705687.3176
MEM 32.566406 1752705687.4179
MEM 32.566406 1752705687.5182
MEM 32.566406 1752705687.6185
MEM 32.566406 1752705687.7188
MEM 32.566406 1752705687.8191
MEM 32.566406 1752705687.9194
MEM 32.566406 1752705688.0197
MEM 32.566406 1752705688.1201
MEM 32.566406 1752705688.2203
MEM 32.566406 1752705688.3207
MEM 32.566406 1752705688.4209
MEM 32.566406 1752705688.5212
MEM 32.566406 1752705688.6215
MEM 32.566406 1752705688.7218
MEM 32.566406 1752705688.8221
MEM 32.566406 1752705688.9224
MEM 32.566406 1752705689.0227
MEM 32.566406 1752705689.1230
MEM 32.566406 1752705689.2233
MEM 32.566406 1752705689.3236
MEM 32.566406 1752705689.4239
MEM 32.566406 1752705689.5242
MEM 32.566406 1752705689.6245
MEM 32.566406 1752705689.7248
MEM 32.566406 1752705689.8251
MEM 32.566406 1752705689.9254
MEM 32.566406 1752705690.0257
MEM 32.566406 1752705690.1260
MEM 32.566406 1752705690.2263
MEM 32.566406 1752705690.3266
MEM 32.566406 1752705690.4269
MEM 32.566406 1752705690.5272
MEM 32.566406 1752705690.6275
MEM 32.566406 1752705690.7278
MEM 32.566406 1752705690.8283
MEM 32.566406 1752705690.9285
MEM 32.566406 1752705691.0288
MEM 32.566406 1752705691.1291
MEM 32.566406 1752705691.2294
MEM 32.566406 1752705691.3298
MEM 32.566406 1752705691.4300
MEM 32.566406 1752705691.5303
MEM 32.566406 1752705691.6307
MEM 32.566406 1752705691.7310
MEM 32.566406 1752705691.8312
MEM 32.566406 1752705691.9315
MEM 32.566406 1752705692.0318
MEM 32.566406 1752705692.1321
MEM 32.566406 1752705692.2324
MEM 32.566406 1752705692.3328
MEM 32.566406 1752705692.4331
MEM 32.566406 1752705692.5334
MEM 32.566406 1752705692.6337
MEM 32.566406 1752705692.7340
MEM 32.566406 1752705692.8343
MEM 32.566406 1752705692.9346
MEM 32.566406 1752705693.0349
MEM 32.566406 1752705693.1351
MEM 32.566406 1752705693.2354
MEM 32.566406 1752705693.3357
MEM 32.566406 1752705693.4360
MEM 32.566406 1752705693.5363
MEM 32.566406 1752705693.6367
MEM 32.566406 1752705693.7370
MEM 32.566406 1752705693.8372
MEM 32.566406 1752705693.9375
MEM 32.566406 1752705694.0378
MEM 32.566406 1752705694.1381
MEM 32.566406 1752705694.2384
MEM 32.566406 1752705694.3388
MEM 32.566406 1752705694.4390
MEM 32.566406 1752705694.5393
MEM 32.566406 1752705694.6396
MEM 32.566406 1752705694.7399
MEM 32.566406 1752705694.8402
MEM 32.566406 1752705694.9404
MEM 32.566406 1752705695.0407
MEM 32.566406 1752705695.1410
MEM 32.566406 1752705695.2413
MEM 32.566406 1752705695.3416
MEM 32.566406 1752705695.4419
MEM 32.566406 1752705695.5422
MEM 32.566406 1752705695.6425
MEM 32.566406 1752705695.7427
MEM 32.566406 1752705695.8430
MEM 32.566406 1752705695.9432
MEM 32.566406 1752705696.0435
MEM 32.566406 1752705696.1438
MEM 32.566406 1752705696.2441
MEM 32.566406 1752705696.3444
MEM 32.566406 1752705696.4448
MEM 32.566406 1752705696.5450
MEM 32.566406 1752705696.6453
MEM 32.566406 1752705696.7456
MEM 32.566406 1752705696.8459
MEM 32.566406 1752705696.9461
MEM 32.566406 1752705697.0464
MEM 32.566406 1752705697.1467
MEM 32.566406 1752705697.2470
MEM 32.566406 1752705697.3473
MEM 32.566406 1752705697.4476
MEM 32.566406 1752705697.5480
MEM 32.566406 1752705697.6483
MEM 32.566406 1752705697.7485
MEM 32.566406 1752705697.8488
MEM 32.566406 1752705697.9491
MEM 32.566406 1752705698.0494
MEM 32.566406 1752705698.1498
MEM 32.566406 1752705698.2501
MEM 32.566406 1752705698.3504
MEM 32.566406 1752705698.4507
MEM 32.566406 1752705698.5510
MEM 32.566406 1752705698.6513
MEM 32.566406 1752705698.7517
MEM 32.566406 1752705698.8521
MEM 32.566406 1752705698.9524
MEM 32.566406 1752705699.0527
MEM 32.566406 1752705699.1530
MEM 32.566406 1752705699.2533
MEM 32.566406 1752705699.3537
MEM 32.566406 1752705699.4539
MEM 32.566406 1752705699.5542
MEM 32.566406 1752705699.6545
MEM 32.566406 1752705699.7548
MEM 32.566406 1752705699.8550
MEM 32.566406 1752705699.9553
MEM 32.566406 1752705700.0556
MEM 32.566406 1752705700.1559
MEM 32.566406 1752705700.2562
MEM 32.566406 1752705700.3565
MEM 32.566406 1752705700.4569
MEM 32.566406 1752705700.5572
MEM 32.566406 1752705700.6575
MEM 32.566406 1752705700.7578
MEM 32.566406 1752705700.8581
MEM 32.566406 1752705700.9584
MEM 32.566406 1752705701.0587
MEM 32.566406 1752705701.1589
MEM 32.566406 1752705701.2592
MEM 32.566406 1752705701.3595
MEM 32.566406 1752705701.4599
MEM 32.566406 1752705701.5601
MEM 32.566406 1752705701.6604
MEM 32.566406 1752705701.7607
MEM 32.566406 1752705701.8610
MEM 32.566406 1752705701.9613
MEM 32.566406 1752705702.0617
MEM 32.566406 1752705702.1620
MEM 32.566406 1752705702.2623
MEM 32.566406 1752705702.3627
MEM 32.566406 1752705702.4630
MEM 32.566406 1752705702.5633
MEM 32.566406 1752705702.6637
MEM 32.566406 1752705702.7640
MEM 32.566406 1752705702.8643
MEM 32.566406 1752705702.9647
MEM 32.566406 1752705703.0650
MEM 32.566406 1752705703.1653
MEM 32.566406 1752705703.2656
MEM 32.566406 1752705703.3659
MEM 32.566406 1752705703.4663
MEM 32.566406 1752705703.5666
MEM 32.566406 1752705703.6670
MEM 32.566406 1752705703.7673
MEM 32.566406 1752705703.8676
MEM 32.566406 1752705703.9679
MEM 32.566406 1752705704.0682
MEM 32.566406 1752705704.1686
MEM 32.566406 1752705704.2689
MEM 32.566406 1752705704.3692
MEM 32.566406 1752705704.4696
MEM 32.566406 1752705704.5699
MEM 32.566406 1752705704.6702
MEM 32.566406 1752705704.7705
MEM 32.566406 1752705704.8708
MEM 32.566406 1752705704.9712
MEM 32.566406 1752705705.0715
