CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751521622.5144
MEM 23.156250 1751521622.6147
MEM 23.156250 1751521622.7150
MEM 23.156250 1751521622.8154
MEM 23.156250 1751521622.9157
MEM 23.156250 1751521623.0160
MEM 23.156250 1751521623.1163
MEM 23.156250 1751521623.2166
MEM 23.156250 1751521623.3169
MEM 23.156250 1751521623.4172
MEM 23.156250 1751521623.5175
