CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.441406 1751611873.0367
MEM 23.066406 1751611873.1371
MEM 23.066406 1751611873.2374
MEM 23.066406 1751611873.3377
MEM 23.066406 1751611873.4380
MEM 23.066406 1751611873.5384
MEM 23.066406 1751611873.6387
MEM 23.066406 1751611873.7390
MEM 23.066406 1751611873.8393
MEM 23.066406 1751611873.9396
MEM 23.066406 1751611874.0399
