CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_ktam.py
MEM 0.269531 1754607323.6417
MEM 32.230469 1754607323.7427
MEM 51.132812 1754607323.8430
MEM 68.292969 1754607323.9433
MEM 82.796875 1754607324.0436
MEM 91.121094 1754607324.1439
MEM 96.746094 1754607324.2441
MEM 101.753906 1754607324.3445
MEM 103.152344 1754607324.4448
MEM 103.277344 1754607324.5451
MEM 103.277344 1754607324.6454
MEM 103.277344 1754607324.7457
MEM 103.277344 1754607324.8463
MEM 103.277344 1754607324.9466
MEM 103.277344 1754607325.0469
MEM 103.277344 1754607325.1473
MEM 103.277344 1754607325.2477
MEM 103.277344 1754607325.3480
MEM 103.277344 1754607325.4483
MEM 103.277344 1754607325.5486
MEM 103.277344 1754607325.6489
MEM 103.277344 1754607325.7493
MEM 103.277344 1754607325.8496
MEM 103.277344 1754607325.9500
MEM 103.277344 1754607326.0523
MEM 103.277344 1754607326.1526
MEM 103.277344 1754607326.2533
MEM 103.277344 1754607326.3536
MEM 103.277344 1754607326.4540
MEM 103.277344 1754607326.5543
MEM 103.277344 1754607326.6546
MEM 103.277344 1754607326.7549
MEM 103.277344 1754607326.8553
MEM 103.277344 1754607326.9556
MEM 103.277344 1754607327.0560
MEM 103.277344 1754607327.1563
MEM 103.277344 1754607327.2566
MEM 103.277344 1754607327.3569
MEM 103.277344 1754607327.4572
MEM 103.277344 1754607327.5576
MEM 103.277344 1754607327.6579
MEM 103.277344 1754607327.7582
MEM 103.277344 1754607327.8586
MEM 103.277344 1754607327.9589
MEM 103.277344 1754607328.0592
MEM 103.277344 1754607328.1596
MEM 103.277344 1754607328.2599
MEM 103.277344 1754607328.3602
MEM 103.277344 1754607328.4605
MEM 103.277344 1754607328.5608
MEM 103.277344 1754607328.6611
MEM 103.277344 1754607328.7615
MEM 103.277344 1754607328.8618
MEM 103.277344 1754607328.9622
MEM 103.277344 1754607329.0625
MEM 103.277344 1754607329.1628
MEM 103.277344 1754607329.2631
MEM 103.277344 1754607329.3635
MEM 103.277344 1754607329.4638
MEM 103.277344 1754607329.5641
MEM 103.277344 1754607329.6645
MEM 103.277344 1754607329.7648
MEM 103.277344 1754607329.8651
MEM 103.277344 1754607329.9654
MEM 103.277344 1754607330.0658
MEM 103.277344 1754607330.1661
MEM 103.277344 1754607330.2665
MEM 103.277344 1754607330.3668
MEM 103.277344 1754607330.4671
MEM 103.277344 1754607330.5675
MEM 103.277344 1754607330.6678
MEM 103.277344 1754607330.7681
MEM 103.277344 1754607330.8684
MEM 103.277344 1754607330.9688
MEM 103.277344 1754607331.0691
MEM 103.277344 1754607331.1695
MEM 103.277344 1754607331.2698
MEM 103.277344 1754607331.3701
MEM 103.277344 1754607331.4705
MEM 103.277344 1754607331.5709
MEM 103.277344 1754607331.6712
MEM 103.277344 1754607331.7715
MEM 103.277344 1754607331.8719
MEM 103.277344 1754607331.9722
MEM 103.277344 1754607332.0726
MEM 103.277344 1754607332.1729
MEM 103.277344 1754607332.2732
MEM 103.277344 1754607332.3735
MEM 103.277344 1754607332.4739
