CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.441406 1751582329.8729
MEM 23.152344 1751582329.9731
MEM 23.152344 1751582330.0733
MEM 23.152344 1751582330.1736
MEM 23.152344 1751582330.2738
MEM 23.152344 1751582330.3740
MEM 23.152344 1751582330.4741
MEM 23.152344 1751582330.5743
MEM 23.152344 1751582330.6745
MEM 23.152344 1751582330.7747
MEM 23.152344 1751582330.8749
