CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_ktam.py
MEM 0.441406 1752707205.5554
MEM 26.117188 1752707205.6557
MEM 28.640625 1752707205.7560
MEM 29.765625 1752707205.8563
MEM 29.765625 1752707205.9566
MEM 29.765625 1752707206.0569
MEM 29.765625 1752707206.1571
MEM 29.765625 1752707206.2574
MEM 29.765625 1752707206.3577
MEM 29.765625 1752707206.4580
MEM 29.765625 1752707206.5583
MEM 29.765625 1752707206.6587
MEM 29.765625 1752707206.7590
MEM 29.765625 1752707206.8593
MEM 29.765625 1752707206.9596
MEM 29.765625 1752707207.0599
MEM 29.765625 1752707207.1602
MEM 29.765625 1752707207.2605
MEM 29.765625 1752707207.3608
MEM 29.765625 1752707207.4611
MEM 29.765625 1752707207.5614
MEM 29.765625 1752707207.6618
MEM 29.765625 1752707207.7621
MEM 29.765625 1752707207.8624
MEM 29.765625 1752707207.9627
MEM 29.765625 1752707208.0630
MEM 29.765625 1752707208.1633
MEM 29.765625 1752707208.2636
MEM 29.765625 1752707208.3639
MEM 29.765625 1752707208.4642
MEM 29.765625 1752707208.5645
MEM 29.765625 1752707208.6648
MEM 29.765625 1752707208.7652
MEM 29.765625 1752707208.8655
MEM 29.765625 1752707208.9658
MEM 29.765625 1752707209.0661
MEM 29.765625 1752707209.1664
MEM 29.765625 1752707209.2667
MEM 29.765625 1752707209.3670
MEM 29.765625 1752707209.4673
MEM 29.765625 1752707209.5676
MEM 29.765625 1752707209.6679
MEM 29.765625 1752707209.7682
MEM 29.765625 1752707209.8685
MEM 29.765625 1752707209.9688
MEM 29.765625 1752707210.0692
MEM 29.765625 1752707210.1694
MEM 29.765625 1752707210.2697
MEM 29.765625 1752707210.3700
MEM 29.765625 1752707210.4703
MEM 29.765625 1752707210.5706
MEM 29.765625 1752707210.6710
MEM 29.765625 1752707210.7713
MEM 29.765625 1752707210.8716
MEM 29.765625 1752707210.9719
MEM 29.765625 1752707211.0722
MEM 29.765625 1752707211.1725
MEM 29.765625 1752707211.2728
MEM 29.765625 1752707211.3731
MEM 29.765625 1752707211.4734
MEM 29.765625 1752707211.5737
MEM 29.765625 1752707211.6740
MEM 29.765625 1752707211.7744
MEM 29.765625 1752707211.8747
MEM 29.765625 1752707211.9750
MEM 29.765625 1752707212.0753
MEM 29.765625 1752707212.1756
MEM 29.765625 1752707212.2759
MEM 29.765625 1752707212.3762
MEM 29.765625 1752707212.4766
MEM 29.765625 1752707212.5768
MEM 29.765625 1752707212.6771
MEM 29.765625 1752707212.7774
MEM 29.765625 1752707212.8777
MEM 29.765625 1752707212.9780
MEM 29.765625 1752707213.0784
MEM 29.765625 1752707213.1786
MEM 29.765625 1752707213.2789
