CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.441406 1751577024.8096
MEM 23.109375 1751577024.9100
MEM 23.109375 1751577025.0103
MEM 23.109375 1751577025.1107
MEM 23.109375 1751577025.2110
MEM 23.109375 1751577025.3113
MEM 23.109375 1751577025.4116
MEM 23.109375 1751577025.5119
MEM 23.109375 1751577025.6123
MEM 23.109375 1751577025.7126
MEM 23.109375 1751577025.8129
