CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_dummy.py
MEM 0.281250 1751603297.8053
MEM 23.066406 1751603297.9056
MEM 23.066406 1751603298.0060
MEM 23.066406 1751603298.1063
MEM 23.066406 1751603298.2066
MEM 23.066406 1751603298.3069
MEM 23.066406 1751603298.4073
MEM 23.066406 1751603298.5076
MEM 23.066406 1751603298.6079
MEM 23.066406 1751603298.7083
MEM 23.066406 1751603298.8086
